mon,dom,dow,carrier,flight,org,mile,depart,duration,delay
0,29,2,OO,5566,SFO,158,11.75,62,58
11,7,0,OH,6567,LGA,585,20.53,132,36
9,26,0,OO,5497,SFO,250,22.48,76,NA
6,11,5,OO,6476,ORD,264,15.95,81,27
11,21,0,UA,482,SFO,967,19.17,142,0
6,31,4,B6,8,JFK,301,14.92,88,10
5,13,5,AA,1463,ORD,888,10.67,150,27
6,8,2,UA,692,ORD,733,20.25,129,65
9,22,3,US,274,SJC,621,6.33,111,3
4,31,6,AA,1943,SFO,337,18.83,85,86
9,22,3,UA,315,ORD,925,21.28,160,51
10,26,3,AA,2013,ORD,1515,7.17,245,-17
5,7,6,AA,1282,SFO,1464,7.92,210,29
9,27,1,US,2171,LGA,214,11.00,82,NA
11,20,6,B6,619,JFK,829,20.98,171,172
10,16,0,US,343,ORD,1440,7.33,243,-11
0,28,1,AA,2325,ORD,802,13.00,150,61
2,1,6,AA,1807,ORD,606,18.58,115,-9
0,18,5,US,1247,LGA,544,8.25,125,56
6,3,4,B6,29,JFK,1005,20.50,190,31
1,25,1,US,1539,LGA,335,9.25,100,22
7,7,4,UA,62,SFO,679,22.23,118,103
5,18,3,UA,121,ORD,1745,12.47,251,5
5,19,4,WN,1675,SJC,386,12.92,85,43
9,30,4,AA,394,ORD,733,6.75,130,NA
9,8,3,OO,5554,SFO,262,15.97,82,2
3,24,4,AA,682,ORD,334,13.17,85,10
4,13,2,UA,36,OGG,2338,21.50,290,37
10,20,4,AA,780,ORD,1197,6.00,175,18
0,3,4,OH,5466,ORD,740,12.00,142,145
10,11,2,UA,519,ORD,299,20.58,80,53
2,26,3,UA,152,SFO,1846,18.08,241,-25
11,10,3,AA,1853,JFK,944,15.58,185,-12
2,27,4,AA,1297,LGA,761,19.42,155,33
5,29,0,B6,643,JFK,2586,10.50,373,-15
7,26,2,AA,194,SFO,2704,13.83,335,-23
2,6,4,UA,502,ORD,837,20.45,146,17
10,19,3,UA,37,SFO,2338,14.73,332,4
1,26,2,AA,1559,LGA,1097,17.08,190,30
2,10,1,UA,182,ORD,606,13.25,116,-4
8,21,0,AA,1442,ORD,612,16.50,110,22
11,30,2,UA,685,LGA,733,15.02,159,-12
10,21,5,UA,48,OGG,2486,23.50,302,223
10,13,4,AA,1359,ORD,606,12.00,125,62
2,15,6,AA,425,ORD,1721,16.42,275,5
11,6,6,UA,473,ORD,1726,19.93,271,-18
7,11,1,AA,459,ORD,1197,9.83,180,-18
3,8,2,AA,779,ORD,1723,10.33,255,9
1,5,2,AA,1513,ORD,888,18.83,160,56
5,21,6,UA,929,ORD,1739,11.92,260,8
11,17,3,WN,98,SMF,647,12.17,110,39
4,6,2,AA,1651,LGA,1097,9.42,190,-14
2,12,3,UA,512,ORD,594,13.50,107,-10
5,17,2,AA,2349,ORD,802,18.92,140,NA
11,1,1,US,471,SFO,414,15.67,89,83
8,15,1,UA,1534,ORD,1005,16.72,157,40
1,1,5,AA,375,JFK,1391,17.42,260,77
6,28,1,B6,199,JFK,2248,21.08,347,89
5,20,5,OO,5444,SFO,191,17.85,70,88
4,7,3,AA,1600,ORD,235,14.58,75,40
2,15,6,WN,1975,SJC,697,12.83,125,16
5,15,0,UA,636,ORD,412,7.30,86,NA
8,16,2,OH,6871,JFK,1417,19.50,254,NA
6,11,5,OO,5718,SFO,78,13.53,42,49
8,17,3,WN,1007,SMF,389,20.33,75,28
10,21,5,UA,128,ORD,678,6.00,123,15
10,27,4,OO,5567,SFO,158,16.08,60,15
8,9,2,B6,183,JFK,2446,11.00,354,110
0,20,0,US,514,SJC,386,13.83,83,5
4,18,0,OO,5575,SFO,238,19.25,76,74
11,4,4,B6,919,JFK,740,20.17,183,-30
10,25,2,AA,1864,TUS,1437,7.08,210,41
9,20,1,OO,5720,SFO,78,8.40,42,-3
9,26,0,AA,1612,SFO,1846,9.58,240,46
5,29,0,UA,690,ORD,733,16.95,141,215
11,18,4,OO,5792,SFO,462,15.17,125,41
1,10,0,OO,5525,SMF,86,14.25,45,-10
0,4,5,OO,5450,SFO,77,14.92,45,104
3,10,4,AA,1324,SFO,1846,6.50,245,NA
2,8,6,OO,6388,SFO,522,17.50,93,1
5,29,0,UA,1161,ORD,1437,20.00,226,109
0,8,2,OO,5938,ORD,286,21.25,83,141
7,8,5,UA,371,ORD,1739,17.83,257,47
4,18,0,AA,2090,SFO,1464,11.25,210,24
11,27,6,OO,5840,ORD,412,11.65,80,31
11,15,1,AA,394,ORD,733,6.75,125,81
2,19,3,WN,449,SJC,417,10.58,75,5
3,18,5,US,2181,LGA,214,16.00,80,18
1,20,3,OO,6406,SFO,451,10.67,94,41
0,23,3,B6,97,JFK,1626,21.33,275,66
1,10,0,AA,1768,ORD,678,16.00,130,22
1,3,0,AA,2455,ORD,1440,7.25,230,13
0,2,3,B6,131,JFK,1074,7.00,194,8
6,4,5,UA,477,ORD,1723,11.98,250,-9
1,21,4,WN,414,SFO,337,7.08,90,0
6,11,5,UA,620,ORD,612,16.08,111,43
3,27,0,AA,1931,SFO,337,14.75,85,-6
1,2,6,OO,5475,SFO,250,13.83,79,128
3,15,2,UA,789,ORD,334,17.00,86,151
2,7,5,AA,341,LGA,733,16.48,170,65
3,18,5,AA,1024,SJC,1476,12.08,200,44
0,21,1,US,4,ORD,1440,10.67,233,17
3,13,0,OO,5820,SFO,326,13.08,70,-4
0,10,4,WN,2875,SFO,414,21.08,90,21
0,7,1,AA,1438,ORD,409,18.33,90,118
4,3,6,AA,2013,ORD,1515,7.42,225,15
7,24,0,AA,780,ORD,1197,6.25,170,26
2,7,5,UA,502,ORD,837,20.45,146,47
6,10,4,OO,5576,SFO,262,18.88,85,9
5,16,1,B6,648,SFO,2586,22.33,336,22
2,25,2,UA,882,ORD,867,17.00,139,74
5,24,2,UA,870,SFO,1846,13.73,246,-15
4,2,5,UA,574,ORD,235,14.28,79,311
1,21,4,AA,1917,JFK,944,15.75,180,NA
6,2,3,OO,6017,ORD,588,8.20,117,-12
2,8,6,UA,1068,OGG,2338,22.97,285,-1
10,13,4,AA,1715,ORD,1515,13.08,245,-15
11,23,2,OH,6419,LGA,431,9.00,123,7
7,13,3,OO,5737,SFO,153,10.95,61,-9
5,13,5,UA,469,ORD,925,20.27,151,98
1,8,5,B6,95,JFK,2576,20.83,407,21
2,14,5,AA,1174,SJC,1829,13.00,255,-18
4,16,5,AA,1051,LGA,431,16.42,110,65
3,9,3,AA,1757,LGA,887,12.98,160,37
0,23,3,UA,620,ORD,612,16.00,106,21
4,18,0,OO,6452,TUS,451,10.53,92,3
7,20,3,UA,397,ORD,888,11.70,152,44
2,16,0,AA,2309,ORD,802,8.58,155,9
11,26,5,B6,73,JFK,1028,13.82,181,-17
9,26,0,UA,955,SFO,447,16.58,94,60
8,8,1,UA,55,SFO,2367,16.75,320,97
2,21,5,WN,1226,SJC,342,10.83,75,16
9,22,3,HA,43,SJC,2416,9.08,310,-6
1,6,3,B6,1307,JFK,228,12.00,75,-17
6,18,5,AA,1403,ORD,585,15.42,110,36
1,24,0,OO,6376,SFO,326,7.78,72,51
5,22,0,UA,7,SFO,2338,8.00,320,-1
7,3,0,AA,317,LGA,733,9.83,155,-21
9,25,6,B6,217,JFK,2465,18.00,392,154
9,29,3,OO,5492,SFO,77,16.83,45,-12
7,9,6,US,291,JFK,2248,7.75,333,-33
1,10,0,WN,723,TUS,1440,13.33,195,-12
1,27,3,AA,1051,LGA,431,16.42,100,19
0,26,6,AA,2073,ORD,2072,14.08,270,102
2,13,4,OO,5519,SJC,308,9.73,106,31
9,21,2,AA,2098,ORD,867,16.17,145,-12
6,28,1,B6,937,ORD,1735,17.42,251,21
1,22,5,OH,5508,JFK,187,10.83,82,NA
0,9,3,UA,901,SFO,447,18.28,87,-3
2,20,4,AA,1639,JFK,1597,17.58,240,26
10,13,4,AA,1990,SFO,2585,6.00,305,2
7,5,2,OH,5487,JFK,483,16.67,139,53
7,24,0,B6,1079,JFK,288,21.83,106,61
5,3,2,UA,393,ORD,403,9.75,93,95
2,12,3,B6,171,JFK,2521,19.67,398,5
5,16,1,UA,506,SFO,679,20.58,117,24
8,7,0,US,161,SJC,386,14.08,84,27
4,21,3,AA,1282,SFO,1464,7.92,205,46
8,1,1,UA,378,ORD,783,21.15,126,-4
4,23,5,WN,1251,SFO,337,6.25,80,-8
11,19,5,UA,891,JFK,2475,6.50,385,25
9,23,4,B6,625,JFK,1428,11.00,233,16
11,24,3,HA,545,OGG,100,17.67,34,2
6,31,4,AA,554,SFO,1846,16.33,245,110
1,14,4,WN,1947,TUS,365,21.33,75,81
10,26,3,B6,263,SMF,387,9.17,83,3
11,3,3,AA,1753,LGA,950,9.00,180,-8
3,4,5,OO,6387,SFO,421,22.33,83,3
1,1,5,OO,5992,ORD,286,6.53,76,95
11,31,3,UA,605,ORD,1739,10.38,274,4
8,25,4,B6,19,JFK,1069,8.00,183,46
2,24,1,B6,611,JFK,829,8.25,163,-3
11,20,6,US,2122,LGA,185,10.00,68,183
10,10,1,OO,6181,ORD,84,12.20,44,-14
8,9,2,AA,889,ORD,1745,17.33,270,-18
3,9,3,UA,47,JFK,2475,9.50,373,23
1,12,2,AA,2325,ORD,802,13.00,150,153
7,3,0,AA,1255,ORD,925,19.17,160,-7
3,1,2,OO,6174,ORD,462,8.00,97,-2
11,24,3,B6,101,JFK,1028,10.60,178,189
3,24,4,OO,5480,SFO,250,16.20,81,-8
0,10,4,OO,5914,ORD,412,21.50,83,-5
0,14,1,OH,5366,ORD,740,17.50,155,13
8,14,0,UA,956,SFO,2419,8.62,310,16
4,2,5,B6,357,JFK,2465,16.50,364,24
0,2,3,OO,5497,SFO,250,22.58,81,-5
1,17,0,UA,793,ORD,334,12.00,89,58
1,11,1,AA,378,ORD,733,11.75,130,69
1,23,6,UA,566,ORD,606,18.25,116,74
9,19,0,OO,6369,TUS,751,7.50,132,17
4,27,2,UA,553,ORD,334,13.42,87,NA
4,14,3,OO,5923,ORD,84,6.77,45,17
5,23,1,AA,2093,LGA,1097,11.83,185,23
2,28,5,AA,1184,ORD,719,12.00,130,55
7,8,5,AA,411,ORD,1745,18.00,250,-6
8,10,3,WN,127,TUS,1440,8.75,195,-15
3,28,1,WN,3423,SMF,479,21.33,85,-7
1,2,6,OO,6703,ORD,491,20.00,105,-7
10,1,6,AA,368,ORD,733,13.58,140,-24
2,30,0,UA,314,ORD,412,21.58,82,108
5,13,5,OH,5592,JFK,187,19.25,104,151
1,13,3,OH,5236,JFK,144,13.30,66,1
3,10,4,AA,346,ORD,733,19.33,135,NA
5,27,5,AA,745,LGA,1389,13.75,225,58
5,28,6,OO,3928,SJC,585,16.10,109,-8
6,7,1,B6,11,JFK,1069,21.42,193,36
3,4,5,B6,1600,JFK,274,9.00,94,102
3,13,0,AA,789,ORD,888,15.58,155,-10
1,11,1,AA,1855,LGA,887,8.50,175,20
9,22,3,B6,1107,JFK,426,16.58,120,-6
0,16,3,UA,150,SFO,1846,16.75,241,5
6,27,0,B6,709,JFK,1597,6.00,224,35
3,6,0,UA,446,ORD,599,15.92,114,71
7,25,1,OO,6703,ORD,491,20.97,98,20
11,2,2,UA,182,ORD,606,15.65,120,-18
2,21,5,AA,1311,ORD,678,11.83,115,NA
11,16,2,B6,837,JFK,1028,15.98,189,43
7,14,4,B6,644,SFO,2586,12.33,346,113
3,11,5,WN,2618,SJC,296,20.83,60,2
3,9,3,B6,8,JFK,301,15.08,80,104
2,4,2,HA,132,OGG,121,9.08,36,-10
2,5,3,AA,1248,ORD,678,6.67,110,8
6,8,2,AA,133,JFK,2475,15.92,350,368
3,25,5,B6,931,ORD,1735,8.00,268,29
2,30,0,OH,4989,JFK,209,19.50,86,34
4,21,3,AA,2260,SFO,2585,6.33,320,367
9,14,2,UA,551,SFO,967,16.17,148,-8
5,17,2,AA,607,ORD,1745,20.00,255,90
2,6,4,AA,33,JFK,2475,7.50,375,-3
11,17,3,UA,111,SFO,447,14.00,94,83
2,9,0,AA,743,LGA,1389,12.75,240,35
9,11,6,UA,72,SFO,372,17.67,89,-17
9,16,4,OO,5704,SJC,234,20.07,67,-2
2,13,4,UA,350,ORD,642,13.17,111,-5
7,11,1,AA,739,LGA,1389,11.83,220,NA
4,15,4,UA,1590,SFO,414,12.75,99,44
6,20,0,UA,596,ORD,316,7.60,77,-16
7,3,0,UA,674,ORD,733,9.00,125,5
4,30,5,OO,6025,ORD,157,13.17,59,159
5,9,1,UA,788,SFO,447,13.57,93,-6
1,2,6,UA,496,ORD,296,14.25,71,40
11,21,0,B6,1315,JFK,228,22.58,82,111
11,4,4,AA,785,LGA,1389,17.58,255,-13
5,6,5,AA,1362,ORD,740,12.92,140,167
8,16,2,AA,1403,ORD,585,14.83,110,-23
8,26,5,B6,130,JFK,301,18.58,107,74
3,9,3,UA,1518,ORD,1005,8.00,157,-12
8,3,3,OO,6058,ORD,177,17.75,59,32
4,18,0,WN,2549,SJC,296,16.83,60,-8
4,19,1,B6,917,JFK,740,16.42,168,12
0,1,2,OO,6463,SMF,373,6.00,82,31
5,27,5,UA,1532,ORD,1005,13.33,163,83
7,8,5,UA,334,ORD,296,18.75,72,-5
5,3,2,WN,891,SJC,296,20.83,60,32
1,6,3,AA,2286,SFO,337,14.08,85,58
2,3,1,AA,459,ORD,1197,9.67,175,33
5,28,6,B6,63,JFK,1005,6.08,160,1
1,5,2,OO,3854,SFO,599,18.17,101,50
4,29,4,UA,155,ORD,1846,20.68,271,20
3,25,5,UA,357,ORD,802,17.57,148,323
5,5,4,UA,3,ORD,4184,10.03,528,5
1,23,6,B6,831,JFK,1028,6.00,160,31
7,8,5,UA,670,ORD,733,6.95,128,-21
11,23,2,OO,5525,SMF,86,14.18,47,78
9,9,4,UA,302,ORD,723,17.87,120,-12
9,27,1,B6,904,ORD,740,9.58,125,-2
10,15,6,HA,215,OGG,100,16.58,34,NA
9,12,0,OO,5792,SFO,462,15.23,116,49
7,28,4,AA,317,LGA,733,9.83,155,-7
5,4,3,UA,383,SFO,447,11.82,91,17
0,22,2,UA,936,SFO,2419,9.07,307,8
5,1,0,UA,943,ORD,1745,15.00,261,5
10,26,3,B6,919,JFK,740,20.17,183,-23
7,25,1,OO,4014,ORD,1249,13.15,216,-9
10,10,1,OH,6614,JFK,187,22.00,95,-46
8,23,2,UA,486,ORD,412,9.40,82,-6
9,5,0,AA,1943,SFO,337,18.67,80,189
3,2,3,UA,1597,ORD,1515,18.33,235,91
4,27,2,AA,2260,SFO,2585,6.33,320,50
4,24,6,UA,1240,SMF,910,10.65,137,-19
9,8,3,OO,5826,ORD,109,10.35,51,21
10,29,6,OH,6677,LGA,866,21.80,159,35
5,2,1,US,2165,LGA,214,8.00,72,-7
0,23,3,UA,646,ORD,719,13.25,147,45
9,24,5,B6,187,JFK,2248,7.83,336,-12
1,19,2,OO,5525,SFO,86,13.50,43,118
1,17,0,HA,180,OGG,84,13.00,31,4
7,12,2,OH,5462,LGA,478,10.48,128,36
5,13,5,B6,606,JFK,274,17.58,100,123
3,18,5,UA,722,ORD,589,15.92,116,-8
0,15,2,AA,1617,LGA,950,11.08,180,-3
2,29,6,B6,644,SFO,2586,12.42,325,44
4,21,3,UA,1582,SFO,414,19.50,91,37
4,18,0,UA,90,SFO,2565,8.67,339,36
0,26,6,UA,111,ORD,1745,11.08,271,23
5,24,2,US,590,SJC,621,6.25,118,-9
5,17,2,AA,785,LGA,1389,18.42,230,29
0,3,4,AA,1374,ORD,1197,14.50,180,9
7,15,5,AA,787,LGA,1389,19.58,225,NA
8,29,1,UA,492,ORD,647,13.18,120,32
7,4,1,AA,1447,ORD,837,13.67,135,NA
3,19,6,UA,496,ORD,296,13.83,72,2
0,16,3,B6,375,LGA,1076,9.50,195,-7
6,15,2,UA,982,ORD,589,18.05,119,-5
11,11,4,UA,294,SFO,2457,14.52,307,22
0,11,5,B6,703,JFK,1597,15.42,237,24
1,12,2,WN,631,SJC,417,19.08,80,25
4,24,6,UA,755,ORD,1721,8.20,257,45
2,8,6,UA,896,ORD,606,13.33,117,187
11,29,1,AA,24,SFO,2586,7.83,325,NA
11,15,1,AA,345,LGA,733,17.50,165,39
3,26,6,AA,1715,ORD,1515,12.83,235,4
1,17,0,UA,745,LGA,1619,14.20,271,29
4,15,4,OO,6416,SFO,896,11.52,141,27
3,16,3,UA,1114,ORD,783,13.70,130,8
4,14,3,UA,1567,ORD,1515,19.92,235,32
1,4,1,AA,1807,ORD,606,18.58,115,202
6,11,5,UA,536,SJC,1829,6.38,247,4
5,2,1,UA,676,ORD,733,10.08,128,123
9,2,4,WN,309,SMF,404,17.92,85,8
1,18,1,AA,1503,ORD,1120,11.50,165,2
6,13,0,UA,684,ORD,733,14.08,135,204
2,15,6,B6,908,ORD,740,12.00,130,-19
3,11,5,WN,200,SJC,308,20.67,80,3
8,20,6,B6,35,JFK,1028,20.58,193,-7
1,18,1,UA,630,SJC,948,18.63,145,-8
4,24,6,WN,119,TUS,365,17.83,75,27
3,22,2,AA,2218,SJC,1438,7.58,205,53
1,8,5,UA,634,ORD,719,7.75,119,-6
10,14,5,UA,519,ORD,299,20.58,80,-11
4,31,6,UA,23,JFK,2475,6.67,373,-8
7,11,1,AA,1559,LGA,1097,17.42,190,50
9,23,4,WN,860,TUS,365,15.25,75,17
2,18,2,AA,580,ORD,612,20.25,104,88
5,17,2,UA,150,SFO,1846,16.08,244,84
1,5,2,UA,950,ORD,589,13.25,111,21
6,14,1,AA,851,ORD,334,9.33,85,7
9,28,2,AA,1521,ORD,1437,19.58,225,-14
7,30,6,AA,2495,ORD,403,9.83,85,15
3,19,6,B6,1107,JFK,426,15.92,109,-21
3,9,3,WN,478,SJC,417,21.67,75,-10
6,4,5,AA,455,ORD,1745,15.08,250,-19
6,29,2,AA,1024,SJC,1476,12.08,205,28
0,15,2,HA,30,OGG,2640,15.83,325,-6
9,1,3,AA,1276,SFO,1736,12.75,225,72
1,24,0,UA,1,ORD,4243,10.40,556,25
1,3,0,OO,5490,SFO,262,19.92,79,-8
2,24,1,OO,5792,SFO,462,14.92,120,-16
7,30,6,AA,2013,ORD,1515,7.58,220,-4
6,9,3,AA,24,SFO,2586,8.08,340,-16
4,4,0,OO,5445,SFO,191,14.13,66,122
11,20,6,UA,7,JFK,2586,7.13,412,108
6,16,3,AA,1609,ORD,258,18.50,70,0
8,17,3,OH,6913,LGA,641,19.50,151,34
4,3,6,UA,1234,ORD,783,18.58,131,15
4,28,3,US,2134,LGA,185,16.00,80,38
10,12,3,OO,6382,SFO,522,7.35,95,-9
4,29,4,US,400,JFK,2153,6.50,337,8
9,11,6,AA,413,ORD,1726,11.75,255,19
9,17,5,OO,5449,SMF,86,17.30,43,NA
11,27,6,WN,2663,SJC,333,21.33,70,61
8,10,3,AA,1377,ORD,1721,19.92,265,12
10,25,2,OO,5571,SFO,262,9.00,79,6
4,30,5,US,985,LGA,544,6.58,111,-19
5,1,0,B6,1081,JFK,541,7.00,123,-13
3,9,3,WN,2035,SMF,605,10.33,110,83
8,25,4,B6,648,SFO,2586,22.52,326,53
4,1,4,UA,1179,SFO,337,12.02,87,NA
1,29,5,AA,1869,ORD,258,19.75,70,68
7,29,5,WN,778,SMF,1442,6.58,190,6
7,12,2,UA,360,ORD,589,11.05,106,31
8,3,3,WN,787,SMF,480,16.75,85,29
0,24,4,AA,1821,JFK,1391,7.83,250,13
5,16,1,AA,525,ORD,1236,10.33,180,19
7,11,1,AA,2019,LGA,887,20.42,155,69
9,3,5,UA,174,ORD,642,18.92,123,59
1,19,2,OO,5426,SFO,86,21.83,41,114
1,21,4,OO,5560,SFO,77,6.48,39,-8
8,9,2,US,976,SMF,2458,8.25,297,26
6,11,5,UA,75,SFO,2398,14.67,323,63
11,1,1,AA,716,ORD,1005,7.00,155,121
10,10,1,OO,5930,SFO,421,13.67,81,18
3,10,4,AA,510,ORD,235,18.75,80,NA
8,11,4,UA,1575,ORD,1515,10.48,236,68
11,25,4,OH,6786,JFK,740,20.42,184,23
9,19,0,AA,1423,ORD,1846,20.25,280,16
11,23,2,AA,2491,ORD,978,20.08,175,222
8,6,6,WN,2699,SJC,308,17.08,75,-5
0,5,6,UA,265,ORD,888,6.00,160,-10
11,14,0,B6,53,JFK,1005,13.50,180,22
2,24,1,UA,248,ORD,235,18.75,75,-12
11,15,1,US,343,ORD,1440,7.33,243,247
0,6,0,WN,2441,SJC,308,18.00,70,82
0,10,4,B6,71,JFK,944,6.17,166,-19
11,18,4,WN,2009,SJC,188,12.50,55,-7
5,26,4,US,329,ORD,1515,18.75,235,48
6,20,0,UA,106,ORD,137,16.43,52,-2
7,18,1,AA,1194,SJC,1829,13.33,250,-6
0,14,1,UA,38,SFO,447,7.75,87,63
8,1,1,AA,1635,JFK,1597,8.00,235,7
5,4,3,UA,600,ORD,612,6.00,105,-6
4,20,2,OO,5548,SFO,329,18.07,92,24
10,24,1,OO,6647,ORD,416,6.07,89,8
6,12,6,UA,123,SFO,2018,20.17,279,34
9,6,1,UA,676,ORD,733,10.07,141,20
7,22,5,AA,2393,LGA,761,16.00,165,23
5,29,0,OH,5619,JFK,213,18.67,101,NA
8,14,0,OO,6467,SMF,373,10.32,90,11
6,27,0,UA,763,ORD,258,14.92,73,144
9,16,4,WN,1284,SFO,447,20.67,85,81
11,1,1,UA,55,SFO,2367,16.65,335,-4
7,8,5,OO,5871,ORD,911,18.17,149,5
2,23,0,AA,2393,LGA,761,16.08,155,-6
4,4,0,WN,1747,TUS,451,19.00,95,1
6,7,1,AA,787,LGA,1389,19.58,225,116
9,10,5,UA,1240,SMF,910,10.92,140,-19
1,25,1,US,2120,LGA,185,9.00,76,21
9,21,2,US,2132,LGA,185,15.00,75,-15
7,17,0,AA,1998,SJC,1438,11.00,210,-16
5,25,3,UA,864,ORD,763,14.07,125,9
4,22,4,WN,3410,SJC,1838,13.42,250,2
10,7,5,UA,534,ORD,867,11.98,142,42
3,10,4,UA,1547,ORD,1515,14.80,235,44
1,15,5,UA,1540,SFO,651,13.38,117,30
11,9,2,OH,6787,JFK,213,21.00,98,33
1,20,3,US,1896,ORD,599,7.67,114,9
1,4,1,UA,6,SFO,2586,8.00,324,-3
5,29,0,UA,528,ORD,867,9.42,135,125
7,19,2,UA,1476,SFO,414,6.47,94,-3
1,14,4,OH,5660,ORD,740,7.00,138,10
0,28,1,AA,2337,ORD,802,15.67,155,119
1,20,3,OO,5716,SFO,78,20.75,43,0
6,6,0,UA,931,SFO,337,19.38,97,NA
1,27,3,UA,1479,ORD,1440,12.18,232,-9
5,23,1,OO,6066,ORD,177,13.20,64,-3
8,13,6,B6,900,ORD,740,7.00,126,24
2,17,1,AA,368,ORD,733,13.33,130,22
3,13,0,AA,1438,TUS,1437,12.17,205,14
6,2,3,OO,5528,SFO,329,22.43,93,-7
11,24,3,AA,1544,ORD,612,17.83,105,278
3,16,3,US,183,SFO,651,6.00,115,-9
2,6,4,US,2171,LGA,214,11.00,75,12
0,19,6,OO,6669,ORD,1186,10.02,194,21
3,13,0,AA,1694,TUS,813,9.50,130,-3
6,16,3,UA,766,ORD,622,21.75,106,34
5,12,4,OO,6524,ORD,299,10.02,75,35
11,14,0,UA,398,ORD,783,10.82,124,-2
8,10,3,AA,398,ORD,733,6.00,130,-1
1,13,3,UA,482,SFO,967,18.62,145,42
3,20,0,UA,725,ORD,802,20.17,151,22
1,25,1,OO,5496,SFO,191,22.92,66,-20
8,21,0,OH,6679,JFK,740,17.00,179,96
1,18,1,AA,1544,ORD,612,18.00,105,89
7,14,4,UA,522,SFO,550,22.67,99,-15
0,4,5,UA,6,SFO,2586,8.00,338,278
3,7,1,UA,311,SFO,372,12.38,91,-2
2,24,1,OO,3763,SJC,585,10.20,113,22
0,3,4,OO,6387,SFO,421,21.37,83,19
5,17,2,OH,5510,JFK,187,13.92,85,10
1,27,3,OO,5942,ORD,654,16.70,109,38
2,23,0,B6,735,JFK,1576,6.00,218,18
5,17,2,US,2134,LGA,185,16.00,71,NA
1,1,5,US,1881,ORD,599,18.00,117,NA
7,3,0,AA,1605,ORD,1723,13.83,245,-9
8,30,2,WN,588,SFO,447,8.75,85,-6
11,1,1,WN,3080,SJC,417,6.50,75,55
6,11,5,AA,257,JFK,2248,16.42,330,21
10,16,0,OH,6773,LGA,834,20.50,165,40
1,14,4,WN,3748,SJC,386,12.67,80,35
8,2,2,AA,1544,SFO,1846,10.75,260,-1
11,23,2,OO,5554,SFO,262,15.92,79,51
5,29,0,AA,269,JFK,2421,16.75,370,57
7,14,4,AA,1629,JFK,1090,16.48,210,44
0,1,2,AA,709,LGA,1389,8.25,250,27
7,25,1,AA,2276,ORD,867,11.08,140,-18
8,20,6,UA,914,SFO,2419,7.92,306,-11
0,8,2,UA,587,SFO,372,19.55,86,24
10,25,2,B6,47,JFK,1069,19.58,208,-15
11,21,0,UA,664,ORD,137,19.00,56,77
5,26,4,WN,469,SMF,480,15.83,85,1
0,26,6,UA,892,SFO,2586,10.72,327,3
0,22,2,OO,5674,SFO,199,14.50,63,NA
11,24,3,AA,1087,ORD,334,19.92,105,71
1,28,4,AA,1472,SFO,1846,13.67,255,2
5,16,1,OO,3924,SJC,585,10.02,113,3
11,26,5,B6,625,JFK,1428,12.75,248,NA
8,26,5,OO,5567,SFO,158,16.80,66,-11
5,16,1,UA,831,ORD,1846,7.02,267,35
7,25,1,AA,1103,ORD,888,8.42,150,-11
7,1,5,HA,543,OGG,100,17.25,34,-4
9,10,5,OH,6571,LGA,610,9.48,149,-10
10,14,5,OO,4904,SJC,585,6.00,114,-23
0,6,0,WN,2533,SJC,386,19.92,80,88
2,5,3,AA,1704,ORD,719,9.25,120,30
11,19,5,UA,850,ORD,678,18.27,124,44
10,22,6,OO,4419,ORD,606,8.25,119,-4
1,29,5,AA,1120,ORD,258,14.08,70,50
9,18,6,UA,442,ORD,316,18.33,75,-8
7,31,0,US,52,JFK,2248,15.98,328,-12
2,28,5,AA,321,LGA,733,11.75,164,65
9,16,4,AA,1559,LGA,1097,16.25,195,31
3,23,3,OH,5248,JFK,426,16.08,127,-37
9,30,4,UA,269,ORD,403,20.67,93,26
0,15,2,US,2169,LGA,214,10.00,79,-17
1,25,1,UA,646,ORD,719,13.17,147,NA
0,1,2,WN,1032,TUS,451,13.58,90,56
4,1,4,AA,502,SJC,1476,16.92,200,82
7,2,6,OO,5567,SFO,158,16.05,62,-9
6,27,0,OO,5452,SFO,77,19.43,46,169
0,2,3,AA,554,SFO,1846,16.58,245,40
7,16,6,UA,352,ORD,590,19.83,111,-10
1,21,4,B6,713,JFK,1597,6.00,224,-9
6,27,0,UA,337,ORD,334,8.08,86,NA
2,22,6,WN,3332,SJC,333,13.25,70,16
7,26,2,UA,527,ORD,1829,9.87,274,-8
5,11,3,AA,1407,ORD,1745,12.33,255,43
6,4,5,US,2132,LGA,185,15.00,70,NA
4,16,5,WN,2552,SJC,308,15.42,75,68
6,26,6,UA,170,SFO,2704,6.08,344,0
9,16,4,UA,341,ORD,416,9.83,90,148
11,16,2,UA,850,ORD,678,18.08,124,183
1,8,5,B6,1075,JFK,288,11.42,93,-14
6,31,4,OO,5845,ORD,116,21.27,51,53
7,8,5,OH,5692,JFK,274,22.08,94,NA
4,22,4,AA,547,ORD,1652,10.50,245,46
6,21,1,UA,929,ORD,1739,11.98,260,80
5,25,3,UA,322,SFO,679,10.67,124,NA
3,18,5,OO,6149,ORD,531,8.95,101,-5
5,26,4,B6,265,SMF,387,19.00,80,0
2,4,2,US,2191,LGA,214,21.00,76,19
6,18,5,AA,1307,LGA,764,15.67,145,-13
2,21,5,AA,341,LGA,733,16.48,170,125
7,28,4,AA,1438,TUS,1437,12.00,210,-1
10,16,0,UA,839,ORD,1745,18.88,272,5
