Date,AAPL,AMZN,IBM,WMT,XOM
2015-11-23,117.75,678.99,138.46,60.26,80.28
2015-11-24,118.88,671.15,138.6,59.92,81.88
2015-11-25,118.03,675.34,138.0,60.24,81.25
2015-11-27,117.81,673.26,138.46,59.89,81.23
2015-11-30,118.3,664.8,139.42,58.84,81.66
2015-12-01,117.34,679.06,141.28,58.99,81.89
2015-12-02,116.28,676.01,139.7,58.35,79.55
2015-12-03,115.2,666.25,138.92,59.04,78.41
2015-12-04,119.03,672.64,140.43,59.66,78.86
2015-12-07,118.28,669.83,139.55,60.5,76.8
2015-12-08,118.23,677.33,138.05,59.61,74.63
2015-12-09,115.62,664.79,136.61,59.13,75.63
2015-12-10,116.17,662.32,136.78,59.56,75.69
2015-12-11,113.18,640.15,134.57,59.36,74.34
2015-12-14,112.48,657.91,135.93,60.39,76.03
2015-12-15,110.49,658.64,137.79,59.64,79.43
2015-12-16,111.34,675.77,139.29,60.3,79.15
2015-12-17,108.98,670.65,136.75,58.98,77.96
2015-12-18,106.03,664.14,134.9,58.85,77.28
2015-12-21,107.33,664.51,135.5,59.55,77.26
2015-12-22,107.23,663.15,137.93,60.54,77.65
2015-12-23,108.61,663.7,138.54,61.09,80.19
2015-12-24,108.03,662.79,138.25,60.83,79.33
2015-12-28,106.82,675.2,137.61,60.75,78.74
2015-12-29,108.74,693.97,139.78,61.61,79.16
2015-12-30,107.32,689.07,139.34,61.68,78.11
2015-12-31,105.26,675.89,137.62,61.3,77.95
2016-01-04,105.35,636.99,135.95,61.46,77.46
2016-01-05,102.71,633.79,135.85,62.92,78.12
2016-01-06,100.7,632.65,135.17,63.55,77.47
2016-01-07,96.45,607.94,132.86,65.03,76.23
2016-01-08,96.96,607.05,131.63,63.54,74.69
2016-01-11,98.53,617.74,133.23,64.22,73.69
2016-01-12,99.96,617.89,132.9,63.62,75.2
2016-01-13,97.39,581.81,131.17,61.92,75.65
2016-01-14,99.52,593.0,132.91,63.06,79.12
2016-01-15,97.13,570.18,130.03,61.93,77.58
2016-01-19,96.66,574.48,128.11,62.56,76.4
2016-01-20,96.79,571.77,121.86,60.84,73.18
2016-01-21,96.3,575.02,122.91,61.88,74.1
2016-01-22,101.42,596.38,122.5,62.69,76.57
2016-01-25,99.44,596.53,122.08,63.45,73.98
2016-01-26,99.99,601.25,122.59,64.0,76.7
2016-01-27,93.42,583.35,120.96,63.95,75.29
2016-01-28,94.09,635.35,122.22,64.22,76.99
2016-01-29,97.34,587.0,124.79,66.36,77.85
2016-02-01,96.43,574.81,124.83,67.5,76.29
2016-02-02,94.48,552.1,122.94,66.86,74.59
2016-02-03,96.35,531.07,124.72,66.27,78.48
2016-02-04,96.6,536.26,127.65,66.42,79.83
2016-02-05,94.02,502.13,128.57,67.0,80.08
2016-02-08,95.01,488.1,126.98,66.9,81.16
2016-02-09,94.99,482.07,124.07,65.81,80.08
2016-02-10,94.27,490.48,120.19,65.79,79.35
2016-02-11,93.7,503.82,117.85,65.32,79.6
2016-02-12,93.99,507.08,121.04,66.18,81.03
2016-02-16,96.64,521.1,122.74,65.9,81.22
2016-02-17,98.12,534.1,126.1,66.11,82.0
2016-02-18,96.26,525.0,132.45,64.12,82.45
2016-02-19,96.04,534.9,133.08,64.66,82.5
2016-02-22,96.88,559.5,133.77,65.63,82.39
2016-02-23,94.69,552.94,132.4,66.48,81.23
2016-02-24,96.1,554.04,132.8,67.12,81.52
2016-02-25,96.76,555.15,134.5,68.04,82.01
2016-02-26,96.91,555.23,132.03,66.51,81.75
2016-02-29,96.69,552.52,131.03,66.34,80.15
2016-03-01,100.53,579.04,134.37,66.46,81.28
2016-03-02,100.75,580.21,136.3,66.21,82.7
2016-03-03,101.5,577.49,137.8,66.14,82.4
2016-03-04,103.01,575.14,137.8,66.78,82.29
2016-03-07,101.87,562.8,140.15,67.89,84.46
2016-03-08,101.03,560.26,139.07,68.04,82.63
2016-03-09,101.12,559.47,140.41,67.53,82.4
2016-03-10,101.17,558.93,140.19,67.41,82.18
2016-03-11,102.26,569.61,142.36,67.17,82.19
2016-03-14,102.52,573.37,142.78,67.36,82.41
2016-03-15,104.58,577.02,142.96,68.09,82.82
2016-03-16,105.97,574.27,144.79,67.99,82.87
2016-03-17,105.8,559.44,147.04,67.45,84.1
2016-03-18,105.92,552.08,147.09,66.95,84.2
2016-03-21,105.91,553.98,148.63,67.97,83.62
2016-03-22,106.72,560.48,148.1,67.87,84.12
2016-03-23,106.13,569.63,145.4,67.46,83.75
2016-03-24,105.67,582.95,147.95,68.0,83.98
2016-03-28,105.19,579.87,148.4,68.12,84.22
2016-03-29,107.68,593.86,149.33,68.03,84.53
2016-03-30,109.56,598.69,148.41,68.8,84.52
2016-03-31,108.99,593.64,151.45,68.49,83.59
2016-04-01,109.99,598.5,152.52,69.06,82.96
2016-04-04,111.12,593.19,152.07,69.1,83.16
2016-04-05,109.81,586.14,150.0,68.64,82.21
2016-04-06,110.96,602.08,150.02,69.04,83.31
2016-04-07,108.54,591.43,148.25,68.22,82.37
2016-04-08,108.66,594.6,149.35,68.06,83.21
2016-04-11,109.02,595.93,149.25,67.4,83.32
2016-04-12,110.44,603.17,149.63,68.8,84.35
2016-04-13,112.04,614.82,151.23,69.15,84.83
2016-04-14,112.1,620.75,151.16,68.8,85.43
2016-04-15,109.85,625.89,151.72,69.06,84.97
2016-04-18,107.48,635.35,152.53,69.86,85.78
2016-04-19,106.91,627.9,144.0,69.77,86.21
2016-04-20,107.13,632.99,146.11,69.21,86.8
2016-04-21,105.97,631.0,149.3,68.47,86.79
2016-04-22,105.68,620.5,148.5,68.72,87.53
2016-04-25,105.08,626.2,148.81,69.47,87.33
2016-04-26,104.35,616.88,149.08,69.3,87.63
2016-04-27,97.82,606.57,150.47,69.42,88.46
2016-04-28,94.83,602.0,147.07,68.91,88.03
2016-04-29,93.74,659.59,145.94,66.87,88.4
2016-05-02,93.64,683.85,145.27,67.59,89.13
2016-05-03,95.18,671.32,144.13,67.0,88.11
2016-05-04,94.19,670.9,144.25,67.19,87.94
2016-05-05,93.24,659.09,146.47,67.21,88.04
2016-05-06,92.72,673.95,147.29,68.25,88.51
2016-05-09,92.79,679.75,147.34,68.95,88.57
2016-05-10,93.42,703.07,149.97,68.79,89.99
2016-05-11,92.51,713.23,148.95,66.41,88.81
2016-05-12,90.34,717.93,148.84,66.85,89.67
2016-05-13,90.52,709.92,147.72,64.94,88.66
2016-05-16,93.88,710.66,149.46,66.02,89.57
2016-05-17,93.49,695.27,148.0,65.1,89.53
2016-05-18,94.56,697.45,147.34,63.15,89.35
2016-05-19,94.2,698.52,144.93,69.2,90.11
2016-05-20,95.22,702.8,147.25,69.86,89.74
2016-05-23,96.43,696.75,146.77,69.5,89.6
2016-05-24,97.9,704.2,148.31,70.24,89.67
2016-05-25,99.62,708.35,151.69,70.48,90.26
2016-05-26,100.41,714.91,152.44,70.85,89.8
2016-05-27,100.35,712.24,152.84,70.75,90.01
2016-05-31,99.86,722.79,153.74,70.78,89.02
2016-06-01,98.46,719.44,152.51,70.5,89.24
2016-06-02,97.72,728.24,153.5,70.95,88.53
2016-06-03,97.92,725.54,152.89,70.87,88.37
2016-06-06,98.63,726.73,152.73,71.05,89.34
2016-06-07,99.03,723.74,153.33,71.03,90.71
2016-06-08,98.94,726.64,154.0,71.28,90.79
2016-06-09,99.65,727.65,153.42,71.09,90.67
2016-06-10,98.83,717.91,152.37,71.14,89.98
2016-06-13,97.34,715.24,151.28,70.53,90.59
2016-06-14,97.46,719.3,151.06,70.95,90.43
2016-06-15,97.14,714.26,150.68,71.12,90.16
2016-06-16,97.55,717.51,151.06,71.3,91.22
2016-06-17,95.33,706.39,151.99,70.95,90.72
2016-06-20,95.1,714.01,153.61,71.1,91.12
2016-06-21,95.91,715.82,154.05,71.46,91.53
2016-06-22,95.55,710.6,152.92,71.75,91.17
2016-06-23,96.1,722.08,155.35,72.1,91.8
2016-06-24,93.4,698.96,146.59,71.96,89.39
2016-06-27,92.04,691.36,143.5,71.5,88.86
2016-06-28,93.59,707.95,145.7,71.51,90.91
2016-06-29,94.4,715.6,148.46,72.46,92.46
2016-06-30,95.6,715.62,151.78,73.02,93.74
2016-07-01,95.89,725.68,152.35,72.81,93.84
2016-07-05,94.99,728.1,151.68,73.14,93.02
2016-07-06,95.53,737.61,152.37,73.82,94.09
2016-07-07,95.94,736.57,152.6,73.53,92.96
2016-07-08,96.68,745.81,154.46,73.84,93.54
2016-07-11,96.98,753.78,155.33,74.06,93.89
2016-07-12,97.42,748.21,157.04,73.27,94.95
2016-07-13,96.87,742.63,158.02,73.62,94.88
2016-07-14,98.79,741.2,160.28,73.7,94.95
2016-07-15,98.78,735.44,159.78,73.67,95.12
2016-07-18,99.83,736.07,159.86,73.84,94.82
2016-07-19,99.87,739.95,159.58,73.66,94.47
2016-07-20,99.96,745.72,161.36,73.79,93.93
2016-07-21,99.43,744.43,160.45,73.52,93.85
2016-07-22,98.66,744.86,162.07,73.55,94.01
2016-07-25,97.34,739.61,162.65,73.75,92.2
2016-07-26,96.67,735.59,162.12,73.73,91.53
2016-07-27,102.95,736.67,161.83,73.32,90.91
2016-07-28,104.34,752.61,161.37,73.24,90.2
2016-07-29,104.21,758.81,160.62,72.97,88.95
2016-08-01,106.05,767.74,161.45,73.78,85.86
2016-08-02,104.48,760.58,160.58,73.13,87.04
2016-08-03,105.79,754.64,160.67,72.94,87.49
2016-08-04,105.87,760.77,161.55,73.3,87.48
2016-08-05,107.48,765.98,163.5,73.76,87.56
2016-08-08,108.37,766.56,162.04,73.34,88.59
2016-08-09,108.81,768.31,161.77,73.54,88.7
2016-08-10,108.0,768.56,162.08,73.95,86.41
2016-08-11,107.93,771.24,163.53,73.8,86.72
2016-08-12,108.18,772.56,161.95,73.89,87.85
2016-08-15,109.48,768.49,161.88,73.32,87.81
2016-08-16,109.38,764.04,160.7,72.89,87.92
2016-08-17,109.22,764.63,160.44,72.93,88.11
2016-08-18,109.08,764.46,161.36,74.3,88.91
2016-08-19,109.36,757.31,160.04,72.81,87.8
2016-08-22,108.51,759.48,160.0,72.7,87.99
2016-08-23,108.85,762.45,160.26,71.97,87.72
2016-08-24,108.03,757.25,159.05,72.23,88.02
2016-08-25,107.57,759.22,158.63,71.22,87.46
2016-08-26,106.94,769.0,158.32,71.14,87.27
2016-08-29,106.82,771.29,159.72,71.4,87.84
2016-08-30,106.0,767.58,159.4,71.31,87.52
2016-08-31,106.1,769.16,158.88,71.44,87.14
2016-09-01,106.73,770.62,159.54,72.84,86.84
2016-09-02,107.73,772.44,159.55,72.5,87.42
2016-09-06,107.7,788.87,160.35,73.0,88.57
2016-09-07,108.36,784.48,161.64,72.06,88.24
2016-09-08,105.52,784.06,159.0,71.83,89.05
2016-09-09,103.13,760.14,155.69,70.3,86.84
2016-09-12,105.44,771.49,158.29,71.94,87.29
2016-09-13,107.95,761.01,155.81,71.46,85.21
2016-09-14,111.77,761.09,154.05,71.52,84.6
2016-09-15,115.57,769.69,155.66,72.4,85.08
2016-09-16,114.92,778.52,153.84,72.87,84.03
2016-09-19,113.58,775.1,154.87,72.09,83.83
2016-09-20,113.57,780.22,154.45,71.97,82.54
2016-09-21,113.55,789.74,155.53,72.19,83.3
2016-09-22,114.62,804.7,156.11,72.27,83.54
2016-09-23,112.71,805.75,154.98,72.35,83.45
2016-09-26,112.88,799.16,153.98,71.62,83.06
2016-09-27,113.09,816.11,156.77,72.33,83.24
2016-09-28,113.95,828.72,158.29,71.79,86.9
2016-09-29,112.18,829.05,158.11,70.73,86.46
2016-09-30,113.05,837.31,158.85,72.12,87.28
2016-10-03,112.52,836.74,157.61,72.01,87.05
2016-10-04,113.0,834.03,156.46,71.75,86.25
2016-10-05,113.05,844.36,157.08,71.67,87.0
2016-10-06,113.89,841.66,156.88,69.36,87.04
2016-10-07,114.06,839.43,155.67,68.7,86.74
2016-10-10,116.05,841.71,157.02,67.98,88.44
2016-10-11,116.3,831.0,154.79,67.39,87.74
2016-10-12,117.34,834.09,154.29,67.46,87.13
2016-10-13,116.98,829.28,153.72,68.23,86.56
2016-10-14,117.63,822.96,154.45,68.45,86.54
2016-10-17,117.55,812.95,154.77,68.22,86.54
2016-10-18,117.47,817.65,150.72,68.87,86.77
2016-10-19,117.12,817.69,151.26,68.89,87.17
2016-10-20,117.06,810.32,151.52,68.73,87.21
2016-10-21,116.6,818.99,149.63,68.34,86.62
2016-10-24,117.65,838.09,150.57,69.19,86.91
2016-10-25,118.25,835.18,150.88,69.36,86.72
2016-10-26,115.59,822.59,151.81,69.59,87.09
2016-10-27,114.48,818.36,153.35,69.83,86.92
2016-10-28,113.72,776.32,152.61,69.99,84.78
2016-10-31,113.54,789.82,153.69,70.02,83.32
2016-11-01,111.49,785.41,152.79,69.3,83.65
2016-11-02,111.59,765.56,151.95,69.45,83.45
2016-11-03,109.83,767.03,152.37,69.63,83.66
2016-11-04,108.84,755.05,152.43,69.16,83.57
2016-11-07,110.41,784.93,155.72,69.78,85.45
2016-11-08,111.06,787.75,155.17,69.79,85.31
2016-11-09,110.88,771.88,154.81,71.1,86.25
2016-11-10,107.79,742.38,160.22,71.39,87.05
2016-11-11,108.43,739.01,161.27,71.23,85.67
2016-11-14,105.71,719.07,158.21,70.49,85.28
2016-11-15,107.11,743.24,158.67,71.42,86.82
2016-11-16,109.99,746.49,159.29,71.39,85.75
2016-11-17,109.95,756.4,159.8,69.19,85.23
2016-11-18,110.06,760.16,160.39,68.54,85.28
2016-11-21,111.73,780.0,162.77,69.37,86.49
2016-11-22,111.8,785.33,162.67,70.12,86.68
2016-11-23,111.23,780.12,161.98,70.83,86.92
2016-11-25,111.79,780.37,163.14,71.23,87.12
2016-11-28,111.57,766.77,164.52,71.19,86.47
2016-11-29,111.46,762.52,163.53,71.37,85.9
2016-11-30,110.52,750.57,162.22,70.43,87.3
2016-12-01,109.49,743.65,159.82,70.67,87.24
2016-12-02,109.9,740.34,160.02,70.88,87.04
2016-12-05,109.11,759.36,159.84,69.94,87.48
2016-12-06,109.95,764.72,160.35,70.36,87.56
2016-12-07,111.03,770.42,164.79,70.6,88.07
2016-12-08,112.12,767.33,165.36,70.34,88.32
2016-12-09,113.95,768.66,166.52,70.08,89.0
2016-12-12,113.3,760.12,165.5,71.67,90.98
2016-12-13,115.19,774.34,168.29,71.8,92.58
2016-12-14,115.19,768.82,168.51,71.34,90.58
2016-12-15,115.82,761.0,168.02,71.08,90.89
2016-12-16,115.97,757.77,166.73,70.98,91.18
2016-12-19,116.64,766.0,166.68,71.58,90.42
2016-12-20,116.95,771.22,167.6,71.82,90.43
2016-12-21,117.06,770.6,167.33,71.24,90.28
2016-12-22,116.29,766.34,167.06,69.59,90.87
2016-12-23,116.52,760.59,166.71,69.54,90.71
2016-12-27,117.26,771.4,167.14,69.7,90.75
2016-12-28,116.76,772.13,166.19,69.31,90.3
2016-12-29,116.73,765.15,166.6,69.26,90.35
2016-12-30,115.82,749.87,165.99,69.12,90.26
2017-01-03,116.15,753.67,167.19,68.66,90.89
2017-01-04,116.02,757.18,169.26,69.06,89.89
2017-01-05,116.61,780.45,168.7,69.21,88.55
2017-01-06,117.91,795.99,169.53,68.26,88.5
2017-01-09,118.99,796.92,167.65,68.71,87.04
2017-01-10,119.11,795.9,165.52,68.23,85.93
2017-01-11,119.75,799.02,167.75,68.53,86.81
2017-01-12,119.25,813.64,167.95,67.97,86.34
2017-01-13,119.04,817.14,167.34,67.13,86.35
2017-01-17,120.0,809.72,167.89,68.42,87.36
2017-01-18,119.99,807.48,166.8,68.11,86.28
2017-01-19,119.78,809.04,166.81,67.62,84.73
2017-01-20,120.0,808.33,170.55,67.18,85.89
2017-01-23,120.08,817.88,171.03,66.65,84.97
2017-01-24,119.97,822.44,175.9,67.4,85.09
2017-01-25,121.88,836.52,178.29,66.89,85.34
2017-01-26,121.94,839.15,178.66,66.73,85.6
2017-01-27,121.95,835.77,177.3,65.66,85.51
2017-01-30,121.63,830.38,175.8,66.42,84.86
2017-01-31,121.35,823.48,174.52,66.74,83.89
2017-02-01,128.75,832.35,174.29,66.23,82.94
2017-02-02,128.53,839.95,174.58,66.7,83.45
2017-02-03,129.08,810.2,175.82,66.5,83.54
2017-02-06,130.29,807.64,175.86,66.4,83.31
2017-02-07,131.53,812.5,178.46,66.89,82.77
2017-02-08,132.04,819.71,176.17,67.81,81.48
2017-02-09,132.42,821.36,177.21,69.08,81.84
2017-02-10,132.12,827.46,178.68,68.02,82.52
2017-02-13,133.29,836.53,179.36,67.77,83.0
2017-02-14,135.02,836.39,180.13,68.66,82.82
2017-02-15,135.51,842.7,181.68,68.69,83.16
2017-02-16,135.34,844.14,181.43,68.87,82.3
2017-02-17,135.72,845.07,180.67,69.37,81.76
2017-02-21,136.7,856.44,180.26,71.45,81.89
2017-02-22,137.11,855.61,181.15,71.71,80.93
2017-02-23,136.53,852.19,181.65,71.31,81.78
2017-02-24,136.66,845.24,181.35,72.39,81.08
2017-02-27,136.93,848.64,179.4,71.74,81.54
2017-02-28,136.99,845.04,179.82,70.93,81.32
2017-03-01,139.79,853.08,181.95,70.45,83.02
2017-03-02,138.96,848.91,180.53,70.76,83.3
2017-03-03,139.78,849.88,180.05,70.03,82.46
2017-03-06,139.34,846.61,180.47,69.88,82.83
2017-03-07,139.52,846.02,180.38,69.87,82.52
2017-03-08,139.0,850.5,179.45,69.8,81.03
2017-03-09,138.68,853.0,177.18,69.86,81.67
2017-03-10,139.14,852.46,177.83,70.1,81.61
2017-03-13,139.2,854.59,176.46,69.95,81.42
2017-03-14,138.99,852.53,175.72,70.72,80.99
2017-03-15,140.46,852.97,175.81,70.58,82.0
2017-03-16,140.69,853.42,177.24,70.44,82.07
2017-03-17,139.99,852.31,175.65,69.89,82.0
2017-03-20,141.46,856.97,175.7,69.98,82.0
2017-03-21,139.84,843.2,173.88,69.9,81.83
2017-03-22,141.42,848.06,174.78,70.25,81.76
2017-03-23,140.92,847.38,174.82,69.86,81.86
2017-03-24,140.64,845.61,173.83,69.61,81.23
2017-03-27,140.88,846.82,173.77,69.66,81.25
2017-03-28,143.8,856.0,174.51,70.32,81.84
2017-03-29,144.12,874.32,173.94,70.74,82.02
2017-03-30,143.93,876.34,173.86,71.59,83.7
2017-03-31,143.66,886.54,174.14,72.08,82.01
2017-04-03,143.7,891.51,174.5,71.83,82.07
2017-04-04,144.77,906.83,174.52,72.01,82.37
2017-04-05,144.02,909.28,172.88,71.65,82.53
2017-04-06,143.66,898.28,172.45,71.43,83.01
2017-04-07,143.34,894.88,172.14,72.9,82.76
2017-04-10,143.17,907.04,171.2,73.06,83.13
2017-04-11,141.63,902.36,170.58,73.43,82.84
2017-04-12,141.8,896.23,170.66,73.44,82.97
2017-04-13,141.05,884.67,169.53,73.15,81.69
2017-04-17,141.83,901.99,171.1,73.49,81.58
2017-04-18,141.2,903.78,170.05,73.89,81.05
2017-04-19,140.68,899.2,161.69,74.07,80.49
2017-04-20,142.44,902.06,162.3,74.8,81.01
2017-04-21,142.27,898.53,160.38,74.94,80.69
2017-04-24,143.64,907.41,160.75,74.78,81.11
2017-04-25,144.53,907.62,160.39,75.05,81.73
2017-04-26,143.68,909.29,160.06,75.43,81.4
2017-04-27,143.79,918.38,160.32,75.44,81.26
2017-04-28,143.65,924.99,160.29,75.18,81.65
2017-05-01,146.58,948.23,158.84,75.23,82.06
2017-05-02,147.51,946.94,159.1,75.52,82.05
2017-05-03,147.06,941.03,158.63,75.76,82.7
2017-05-04,146.53,937.53,159.05,76.34,81.64
2017-05-05,148.96,934.15,155.05,76.5,82.02
2017-05-08,153.01,949.04,153.03,76.12,82.89
2017-05-09,153.99,952.82,152.11,76.72,82.31
2017-05-10,153.26,948.95,151.25,76.7,81.91
2017-05-11,153.95,947.62,150.65,76.13,82.61
2017-05-12,156.1,961.35,150.37,75.71,82.55
2017-05-15,155.7,957.97,151.51,76.29,82.8
2017-05-16,155.47,966.07,153.68,75.11,82.55
2017-05-17,150.25,944.76,150.93,75.12,81.99
2017-05-18,152.54,958.49,150.78,77.54,81.75
2017-05-19,153.06,959.84,151.98,78.77,81.93
2017-05-22,153.99,970.67,152.64,78.55,82.29
2017-05-23,153.8,971.54,152.03,78.49,82.58
2017-05-24,153.34,980.35,152.51,78.15,82.29
2017-05-25,153.87,993.38,153.2,78.31,81.75
2017-05-26,153.61,995.78,152.49,78.13,81.55
2017-05-30,153.67,996.7,151.73,78.15,81.1
2017-05-31,152.76,994.62,152.63,78.6,80.5
