avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_inc_price,inc_pct,weekday_pct,fancy_car_user,city_Carthag,city_Harko,phone_iPhone,first_month_cat_more_1_trip,first_month_cat_no_trips,month_5_still_here
2.35,5.0,3.5,1.13,50.0,50.0,False,0,0,1,1,0,0
0.75,5.0,,1.0,0.0,100.0,False,1,0,0,0,1,0
8.05,4.7,4.5,1.33,33.3,33.3,False,1,0,1,1,0,0
2.03,4.7,4.6,1.0,0.0,100.0,False,0,1,1,1,0,1
7.31,5.0,5.0,1.54,42.9,100.0,False,0,0,1,0,0,0
3.6,4.7,4.9,1.0,0.0,100.0,True,0,0,1,0,1,1
2.5,4.7,5.0,1.04,8.7,65.2,True,0,0,1,0,0,1
3.25,5.0,4.5,1.13,50.0,0.0,True,0,0,1,1,0,0
4.72,4.4,4.4,1.0,0.0,92.6,True,0,0,1,1,0,1
3.86,4.4,4.6,1.21,16.7,83.3,False,0,0,1,1,0,1
6.08,4.9,5.0,1.0,0.0,100.0,True,1,0,1,0,1,1
0.62,,5.0,1.0,0.0,100.0,False,0,1,1,0,1,0
3.67,4.7,4.7,1.0,0.0,40.0,False,1,0,1,0,1,1
7.16,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,0,0
3.74,5.0,,1.0,0.0,0.0,True,0,1,1,0,1,1
1.93,5.0,,2.25,100.0,0.0,False,0,1,1,0,0,0
9.45,3.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
4.0,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
2.86,5.0,,1.0,0.0,0.0,True,1,0,1,0,0,0
2.99,4.7,4.7,1.07,3.8,61.5,False,0,0,1,1,0,1
5.11,5.0,,1.0,0.0,50.0,True,0,1,1,0,0,1
5.69,5.0,5.0,1.0,0.0,0.0,False,1,0,0,1,0,0
1.81,5.0,5.0,1.67,66.7,33.3,True,0,1,1,0,0,1
12.52,5.0,,1.0,0.0,0.0,False,0,1,1,0,1,1
1.62,5.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
2.97,5.0,,1.0,0.0,100.0,True,1,0,0,0,0,0
4.3,4.8,3.6,1.02,8.3,66.7,True,0,1,1,0,0,1
1.74,4.3,4.9,1.01,4.5,95.5,True,1,0,1,1,0,1
8.03,5.0,4.0,1.0,0.0,0.0,True,0,1,1,0,1,1
46.31,5.0,,1.0,0.0,100.0,True,0,0,0,0,0,0
5.76,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
3.74,4.8,5.0,1.0,0.0,0.0,False,0,0,0,1,0,1
3.8,4.7,,1.0,0.0,66.7,False,0,0,1,0,0,1
5.2,4.4,4.5,1.06,25.0,62.5,True,0,1,1,1,0,1
14.19,5.0,,1.0,0.0,0.0,False,1,0,0,0,0,0
1.31,4.8,4.9,1.0,0.0,100.0,True,0,0,1,1,0,0
1.51,5.0,4.7,1.0,0.0,71.4,True,1,0,1,1,0,0
12.91,5.0,4.0,1.0,0.0,0.0,True,1,0,0,0,0,0
4.12,4.5,5.0,1.63,100.0,0.0,False,0,1,1,1,0,1
6.38,5.0,,1.0,0.0,100.0,False,1,0,0,0,1,0
4.3,4.9,4.0,1.0,0.0,77.8,True,0,0,0,1,0,1
1.78,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,0
4.67,5.0,,1.0,0.0,100.0,False,0,0,0,0,1,0
4.69,5.0,4.7,1.31,25.0,41.7,True,0,0,1,1,0,0
39.25,5.0,,1.0,0.0,100.0,True,1,0,1,0,1,0
18.06,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
4.16,4.5,5.0,1.0,0.0,100.0,False,1,0,0,0,1,1
9.43,5.0,5.0,1.0,0.0,16.7,False,0,1,1,1,0,1
3.87,5.0,4.0,1.15,20.0,100.0,False,0,0,1,0,1,0
1.27,5.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
4.8,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
3.29,4.8,5.0,1.16,25.6,100.0,True,1,0,1,1,0,1
8.76,5.0,5.0,1.0,0.0,100.0,False,0,1,1,1,0,0
2.23,5.0,,1.0,0.0,0.0,False,1,0,0,0,1,0
3.04,4.8,4.5,1.21,16.7,33.3,False,1,0,1,1,0,0
3.73,4.7,4.3,1.13,11.5,69.2,False,1,0,0,1,0,1
8.14,4.7,4.6,1.05,7.1,57.1,False,0,0,0,1,0,1
4.01,,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
5.1,5.0,5.0,1.0,0.0,100.0,True,0,1,1,0,1,1
3.82,5.0,4.0,1.0,0.0,0.0,False,0,0,0,0,1,0
5.77,5.0,4.9,1.0,0.0,73.7,False,1,0,1,1,0,1
6.89,4.3,4.0,1.0,0.0,33.3,True,0,0,0,1,0,0
2.8,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,1,0
2.16,5.0,5.0,1.0,0.0,96.7,False,0,1,1,1,0,1
5.38,4.9,5.0,1.0,0.0,71.4,False,0,0,1,1,0,1
1.53,5.0,5.0,1.25,100.0,0.0,False,0,0,1,0,1,1
5.19,5.0,,1.0,0.0,0.0,False,1,0,1,0,0,0
4.7,4.9,4.7,1.01,4.2,54.2,True,0,1,1,1,0,1
0.99,5.0,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
6.32,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,0
2.16,4.8,4.9,1.0,0.0,41.2,False,0,0,1,1,0,0
1.88,4.6,4.0,1.07,12.9,64.3,False,0,0,1,1,0,1
2.22,5.0,,1.0,0.0,0.0,True,0,1,0,0,0,0
2.74,4.8,5.0,1.0,0.0,75.0,False,1,0,1,0,1,0
2.24,5.0,5.0,1.25,50.0,50.0,False,0,0,1,0,1,0
5.26,5.0,4.6,1.05,10.0,70.0,True,0,0,1,1,0,1
2.85,5.0,,1.0,0.0,0.0,False,1,0,0,0,0,0
6.24,5.0,,1.0,0.0,0.0,False,1,0,1,0,0,0
0.0,5.0,,1.0,0.0,0.0,False,0,0,0,0,1,0
1.75,5.0,5.0,1.0,0.0,0.0,True,0,0,1,0,0,0
4.3,5.0,5.0,1.0,0.0,50.0,False,1,0,0,1,0,1
23.83,5.0,,1.0,0.0,100.0,False,0,0,0,0,1,1
4.89,5.0,4.0,2.0,50.0,50.0,False,0,0,0,1,0,0
1.07,5.0,4.0,1.0,0.0,100.0,True,0,1,1,0,1,1
1.24,4.6,5.0,1.0,0.0,50.0,False,1,0,1,1,0,0
5.55,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,1,0
11.98,5.0,,1.0,0.0,66.7,True,1,0,0,0,0,0
5.96,4.3,5.0,1.0,0.0,25.0,True,0,0,1,0,1,0
2.72,5.0,3.7,1.0,0.0,66.7,False,0,0,1,1,0,0
3.27,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,1
5.63,4.6,4.8,1.01,1.2,90.5,False,0,0,1,1,0,1
4.33,5.0,5.0,1.0,0.0,50.0,False,0,0,0,0,0,1
3.06,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,0
5.82,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,0
2.47,4.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
2.33,5.0,5.0,1.5,100.0,0.0,False,1,0,0,0,0,0
8.3,4.0,3.0,1.0,0.0,80.0,False,0,1,0,0,0,1
0.89,5.0,4.0,1.0,0.0,0.0,False,0,0,1,0,0,0
1.49,4.9,5.0,1.05,20.0,30.0,False,0,1,0,0,1,1
3.31,4.5,4.3,1.11,28.6,35.7,False,0,0,1,0,0,1
4.28,4.9,5.0,1.0,0.0,44.4,False,0,1,1,1,0,0
10.2,4.8,4.0,1.0,0.0,83.3,True,0,0,1,0,1,1
15.0,5.0,5.0,1.0,0.0,50.0,True,1,0,1,1,0,0
2.73,4.7,5.0,1.0,0.0,71.0,True,0,0,1,1,0,1
4.77,4.9,5.0,1.18,28.6,71.4,True,1,0,0,0,1,1
7.87,4.0,,1.0,0.0,50.0,True,1,0,1,0,1,0
3.69,4.7,5.0,1.07,11.9,83.3,False,0,0,0,1,0,0
3.56,5.0,5.0,1.15,20.0,20.0,False,0,0,0,1,0,0
10.04,5.0,,1.0,0.0,100.0,True,1,0,1,0,0,1
21.24,5.0,5.0,1.0,0.0,100.0,False,0,0,1,1,0,1
2.7,4.7,4.5,1.0,0.0,62.9,False,0,0,1,1,0,0
7.71,5.0,4.5,1.0,0.0,0.0,False,0,0,0,0,1,0
2.69,4.8,5.0,1.0,0.0,80.0,False,1,0,1,0,1,1
2.56,5.0,4.0,1.0,0.0,100.0,True,1,0,1,0,0,0
5.32,5.0,4.3,1.38,50.0,100.0,False,0,1,0,1,0,0
2.61,4.9,4.7,1.0,0.0,57.1,False,0,1,1,1,0,1
16.87,4.7,5.0,1.0,0.0,83.3,True,0,1,1,0,1,1
1.69,5.0,5.0,1.06,12.5,87.5,False,0,0,1,0,0,0
2.42,4.7,4.5,1.11,11.1,11.1,True,0,0,1,0,0,1
2.01,4.0,4.0,1.0,0.0,66.7,False,0,0,1,1,0,1
6.27,5.0,1.0,1.0,0.0,100.0,False,0,1,1,0,1,1
2.58,5.0,5.0,1.05,9.1,81.8,True,0,1,1,1,0,1
3.7,4.7,5.0,1.19,33.3,55.6,True,1,0,0,1,0,1
6.14,5.0,4.0,1.0,0.0,100.0,False,0,0,1,0,0,0
3.44,4.9,4.4,1.07,17.6,58.8,True,0,1,1,1,0,1
2.27,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,1,0
1.01,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,0,0
5.3,5.0,5.0,1.0,0.0,0.0,True,0,1,0,0,1,1
7.81,5.0,3.0,1.0,0.0,100.0,False,0,1,1,0,0,0
3.02,4.5,5.0,1.38,50.0,50.0,False,0,1,0,0,1,0
9.92,5.0,5.0,1.0,0.0,75.0,False,1,0,0,1,0,0
4.09,5.0,,1.0,0.0,66.7,True,0,0,0,1,0,0
9.24,5.0,5.0,1.0,0.0,0.0,False,0,1,0,1,0,0
0.96,5.0,4.0,1.0,0.0,0.0,False,0,0,1,0,0,0
3.02,5.0,4.0,1.0,0.0,100.0,False,0,0,0,0,0,0
2.11,5.0,4.0,1.13,50.0,100.0,True,0,1,0,0,1,0
15.12,4.0,,1.0,0.0,0.0,True,0,0,1,0,0,0
3.51,5.0,4.9,1.13,20.0,60.0,False,1,0,1,1,0,1
7.78,5.0,4.7,1.0,0.0,77.8,True,0,1,0,0,0,1
36.12,5.0,4.0,1.0,0.0,0.0,False,0,0,1,0,0,0
3.16,4.5,5.0,1.0,0.0,50.0,True,1,0,1,0,1,0
5.97,5.0,4.5,1.0,0.0,100.0,True,0,0,1,0,0,1
4.46,4.8,4.9,1.05,7.9,73.7,False,1,0,1,1,0,1
8.78,5.0,3.0,1.0,0.0,0.0,True,0,1,1,0,1,0
4.51,4.9,4.5,1.11,27.3,63.6,True,1,0,1,1,0,1
11.83,5.0,,1.0,0.0,100.0,False,0,0,1,0,1,0
23.84,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
2.39,4.6,4.3,1.09,7.7,61.5,True,1,0,1,0,0,1
2.99,4.7,5.0,1.0,0.0,77.8,True,0,0,1,1,0,1
8.21,4.6,5.0,1.07,10.0,60.0,True,0,0,1,1,0,1
5.57,4.4,4.0,1.41,22.8,75.4,True,0,0,1,1,0,0
8.22,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
2.39,5.0,5.0,1.0,0.0,66.7,False,0,0,1,0,0,1
2.46,4.7,4.0,1.0,0.0,66.7,False,0,0,0,1,0,0
4.13,4.5,4.0,1.0,0.0,33.3,False,0,0,1,1,0,1
1.86,4.4,4.4,1.13,12.5,37.5,False,0,1,1,0,1,1
3.22,5.0,4.5,1.0,0.0,50.0,False,1,0,1,1,0,0
5.74,4.5,5.0,1.0,0.0,100.0,True,0,1,1,1,0,0
3.19,4.9,4.8,1.23,26.7,26.7,False,0,1,1,1,0,1
1.87,4.9,4.4,1.06,10.0,78.0,False,0,1,1,1,0,1
1.77,4.6,4.9,1.12,13.3,74.8,True,1,0,1,0,1,1
9.29,4.7,5.0,1.0,0.0,66.7,False,0,0,1,0,1,0
3.43,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,0
4.11,4.8,4.0,1.0,0.0,44.4,True,0,0,1,1,0,1
2.33,4.8,4.6,1.0,0.0,58.8,False,0,0,1,1,0,1
6.91,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,1
3.02,4.5,4.0,1.38,25.0,50.0,False,1,0,1,0,1,0
1.19,3.3,3.8,1.07,14.3,14.3,True,1,0,1,1,0,0
2.6,4.0,,1.0,0.0,100.0,False,0,0,0,0,0,0
1.69,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,1
6.97,4.4,4.9,1.06,6.3,93.8,True,0,0,1,1,0,1
4.92,4.8,4.4,1.27,15.4,30.8,True,0,0,1,1,0,1
6.42,5.0,5.0,1.25,33.3,33.3,False,1,0,0,0,1,1
1.66,4.5,5.0,1.0,0.0,100.0,False,0,0,0,0,0,1
4.2,4.3,4.3,1.02,3.2,64.5,False,0,0,1,1,0,1
2.99,4.9,4.8,1.09,9.1,63.6,True,0,1,0,1,0,1
4.07,5.0,5.0,1.0,0.0,0.0,True,1,0,1,1,0,1
4.85,4.0,3.0,1.0,0.0,100.0,False,0,1,1,0,0,0
7.72,4.5,4.4,1.0,0.0,66.7,False,0,0,1,0,0,1
1.53,5.0,5.0,1.0,0.0,83.3,True,0,1,1,0,1,1
5.76,5.0,5.0,1.25,100.0,0.0,False,1,0,0,0,1,0
1.12,5.0,5.0,1.5,100.0,100.0,False,1,0,1,0,1,0
4.07,5.0,4.0,1.0,0.0,0.0,False,1,0,0,0,0,0
1.93,4.9,5.0,1.02,8.3,50.0,False,0,1,1,0,0,1
2.9,5.0,4.5,1.17,16.7,50.0,False,1,0,0,1,0,0
2.96,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
4.92,4.6,4.8,1.04,3.6,57.1,True,0,0,0,1,0,1
3.47,5.0,5.0,1.33,33.3,100.0,False,1,0,0,0,0,0
1.52,4.7,5.0,1.07,14.3,42.9,False,0,0,1,1,0,1
2.94,5.0,5.0,1.0,0.0,66.7,True,1,0,1,1,0,0
4.98,4.9,5.0,1.02,7.0,69.8,False,0,1,1,1,0,1
1.26,5.0,,1.0,0.0,0.0,False,0,0,0,1,0,1
9.37,4.3,4.7,1.0,0.0,100.0,True,0,1,1,1,0,1
2.29,4.8,5.0,1.0,0.0,76.5,False,0,0,0,1,0,1
1.7,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,0,1
1.05,5.0,,2.25,100.0,0.0,True,1,0,0,0,0,0
3.42,4.5,4.5,1.02,8.3,75.0,False,0,0,1,1,0,0
3.72,4.8,5.0,1.0,0.0,66.7,False,1,0,1,0,0,1
3.71,5.0,5.0,1.0,0.0,75.0,False,0,1,1,0,1,0
6.07,5.0,4.3,1.0,0.0,75.0,False,0,0,1,1,0,0
6.16,4.5,3.5,1.0,0.0,100.0,True,0,0,1,0,0,0
4.09,5.0,5.0,1.0,0.0,100.0,True,0,0,1,1,0,0
3.44,4.9,3.8,1.1,10.0,0.0,True,1,0,1,1,0,1
1.3,5.0,5.0,1.08,33.3,0.0,False,0,0,0,1,0,0
15.76,4.8,5.0,1.0,0.0,56.8,True,0,1,1,1,0,1
9.3,5.0,,1.0,0.0,100.0,False,0,1,1,0,1,1
8.5,5.0,3.8,1.0,0.0,62.5,False,0,0,1,1,0,0
5.07,4.5,5.0,1.13,15.4,15.4,False,0,0,1,0,0,1
32.23,5.0,,1.0,0.0,100.0,True,0,1,1,0,0,1
3.45,5.0,4.0,1.21,33.3,66.7,True,1,0,1,0,0,1
5.62,4.5,5.0,1.0,0.0,0.0,False,0,0,0,1,0,1
10.49,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
2.27,5.0,4.5,1.0,0.0,85.7,False,1,0,0,1,0,0
17.82,5.0,,1.5,100.0,100.0,False,0,0,0,0,1,0
2.65,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
6.55,5.0,5.0,1.0,0.0,33.3,True,1,0,1,1,0,0
1.25,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,0,0
3.92,4.3,3.7,1.0,0.0,42.9,True,0,0,1,1,0,1
10.07,5.0,5.0,1.15,20.0,60.0,True,1,0,0,1,0,0
3.27,5.0,,1.75,100.0,100.0,True,0,1,1,0,1,1
1.75,5.0,5.0,2.5,50.0,50.0,False,0,0,1,1,0,0
5.16,5.0,4.6,1.13,12.5,75.0,False,1,0,1,0,1,0
2.61,4.5,5.0,1.0,0.0,50.0,False,1,0,1,1,0,0
58.86,5.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
1.38,5.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
10.93,4.0,4.5,1.0,0.0,100.0,False,0,0,1,0,1,0
12.95,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
4.65,5.0,5.0,1.31,25.0,50.0,True,1,0,1,0,0,1
1.4,5.0,5.0,1.08,33.3,50.0,False,0,0,0,1,0,1
5.26,5.0,,1.0,0.0,100.0,False,1,0,1,0,1,0
29.21,5.0,4.2,1.0,0.0,100.0,True,0,0,0,1,0,0
0.87,4.5,3.0,1.0,0.0,100.0,True,1,0,1,0,1,0
4.78,4.8,4.3,1.03,4.2,58.3,True,0,1,0,0,1,1
3.06,4.8,5.0,1.44,25.0,50.0,True,1,0,1,0,1,0
1.65,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
2.41,4.8,5.0,1.0,0.0,91.7,False,0,1,1,1,0,1
2.25,4.6,5.0,1.07,12.0,56.0,True,1,0,1,1,0,1
11.0,5.0,4.0,1.0,0.0,100.0,False,0,0,1,0,1,0
2.08,4.8,4.9,1.25,14.8,55.6,True,1,0,1,1,0,1
3.02,4.9,5.0,1.0,0.0,100.0,False,0,1,1,0,1,1
2.43,5.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
7.35,5.0,5.0,1.0,0.0,56.5,True,0,1,0,1,0,1
3.65,3.7,5.0,1.08,33.3,33.3,False,0,0,1,0,1,1
4.02,5.0,4.2,1.08,11.1,55.6,False,0,0,1,0,1,0
2.37,4.6,5.0,1.0,0.0,50.0,False,0,1,1,1,0,0
25.92,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
3.8,4.8,4.0,1.0,0.0,68.8,True,0,0,1,1,0,1
2.21,4.8,5.0,1.0,0.0,66.7,False,0,0,0,1,0,0
3.66,5.0,4.2,1.0,0.0,66.7,False,0,0,1,0,1,0
8.24,4.6,4.4,1.0,0.0,63.6,False,0,0,1,1,0,1
14.05,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,1,0
1.05,5.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
5.84,4.6,4.3,1.22,12.5,87.5,False,0,0,1,0,0,1
4.66,4.5,5.0,1.0,0.0,80.0,False,0,0,1,0,1,1
1.36,5.0,3.0,1.63,100.0,0.0,False,0,0,0,0,1,0
2.77,3.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
8.33,5.0,4.8,1.0,0.0,50.0,False,0,0,1,1,0,0
5.91,5.0,5.0,1.0,0.0,50.0,True,1,0,1,1,0,1
2.92,5.0,5.0,1.25,100.0,0.0,False,0,0,1,0,1,1
11.27,5.0,,1.0,0.0,0.0,False,0,0,0,0,1,1
4.64,4.8,4.0,1.56,50.0,0.0,False,1,0,1,1,0,0
5.76,4.7,5.0,1.0,0.0,33.3,False,0,0,1,0,1,1
2.82,4.4,4.8,1.0,0.0,50.0,False,0,0,1,1,0,1
0.0,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
1.45,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,1
3.39,4.7,4.9,1.01,2.5,62.5,False,0,0,0,0,0,1
5.63,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
17.63,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,0,0
2.36,4.6,4.9,1.0,0.0,64.3,True,0,0,1,1,0,1
7.79,4.9,4.8,1.0,0.0,81.8,True,1,0,1,1,0,1
2.03,4.9,4.7,1.09,7.1,64.3,False,1,0,1,1,0,0
2.88,4.5,5.0,1.03,11.1,88.9,True,0,1,1,1,0,1
5.35,4.9,5.0,1.0,0.0,78.1,True,1,0,1,1,0,1
7.91,5.0,5.0,1.0,0.0,50.0,True,1,0,1,0,1,0
2.95,5.0,,1.0,0.0,0.0,False,0,0,0,0,1,0
0.69,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
6.09,5.0,5.0,1.0,0.0,100.0,True,0,0,1,1,0,0
3.33,4.7,4.7,1.0,0.0,100.0,False,1,0,0,0,1,1
6.15,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
12.09,5.0,5.0,1.0,0.0,28.6,True,0,1,0,1,0,1
4.15,4.8,5.0,1.0,0.0,50.0,True,0,0,1,1,0,0
3.22,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
15.64,5.0,3.5,1.0,0.0,100.0,False,0,0,1,0,1,0
14.97,5.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
3.85,5.0,3.5,1.38,100.0,0.0,False,1,0,1,1,0,0
8.82,4.9,4.8,1.0,0.0,18.8,False,0,0,1,1,0,1
2.51,5.0,5.0,1.38,50.0,100.0,False,1,0,1,0,1,0
1.43,5.0,3.5,1.0,0.0,100.0,True,1,0,1,0,1,0
9.19,4.3,4.8,1.0,0.0,50.0,True,0,0,0,1,0,0
3.92,5.0,,1.75,100.0,0.0,False,1,0,1,0,0,0
4.45,5.0,4.5,1.0,0.0,100.0,False,0,1,1,0,1,1
2.15,5.0,,1.0,0.0,100.0,False,1,0,1,0,1,0
11.67,5.0,4.0,1.0,0.0,0.0,False,0,1,1,1,0,0
3.92,4.3,4.3,1.0,0.0,100.0,True,1,0,1,0,1,0
2.19,4.5,4.0,1.0,0.0,100.0,False,0,0,1,0,1,1
1.26,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,0,0
6.47,4.0,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
3.28,5.0,,1.0,0.0,0.0,True,1,0,1,0,0,0
2.0,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,0,1
13.13,5.0,4.0,1.0,0.0,100.0,True,0,0,1,0,1,0
3.02,5.0,5.0,1.42,66.7,0.0,False,1,0,1,0,1,0
1.77,4.0,,1.0,0.0,0.0,False,1,0,1,0,1,0
2.52,4.9,4.4,1.28,22.2,33.3,False,0,0,0,1,0,1
2.76,5.0,4.0,1.0,0.0,0.0,False,0,0,1,0,1,1
1.85,4.7,4.8,1.05,7.7,67.7,True,0,0,0,1,0,1
4.88,4.5,4.3,1.88,25.0,50.0,True,0,0,0,0,1,0
5.69,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
5.9,4.8,5.0,1.02,10.0,60.0,False,0,1,0,1,0,1
4.01,5.0,4.5,1.25,66.7,100.0,False,1,0,1,0,1,0
4.05,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
3.64,4.8,5.0,1.0,0.0,33.3,False,1,0,1,1,0,1
2.24,5.0,5.0,1.11,14.3,85.7,True,0,1,1,1,0,1
2.84,5.0,5.0,1.5,100.0,0.0,False,1,0,1,0,0,0
35.62,5.0,4.0,1.0,0.0,0.0,True,1,0,1,0,1,1
16.1,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
7.12,5.0,5.0,1.0,0.0,66.7,False,0,1,1,1,0,0
4.58,,,1.0,0.0,0.0,False,0,1,1,0,1,1
1.48,5.0,5.0,1.0,0.0,0.0,True,1,0,1,0,1,0
2.14,4.8,4.8,1.14,19.3,68.4,True,0,1,1,1,0,1
3.03,4.8,4.0,1.15,30.0,30.0,True,1,0,1,1,0,0
2.78,4.8,4.8,1.0,0.0,40.0,False,1,0,1,0,1,1
4.89,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
3.16,5.0,5.0,1.25,100.0,0.0,False,0,1,1,0,0,0
11.74,,5.0,1.0,0.0,0.0,False,0,1,1,0,1,1
8.29,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
3.73,4.4,4.1,1.06,5.6,55.6,True,0,0,0,1,0,1
2.31,4.5,5.0,1.0,0.0,100.0,True,0,1,0,0,1,1
1.71,4.0,5.0,1.0,0.0,50.0,True,0,0,0,1,0,0
4.83,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
7.54,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
0.67,5.0,4.5,1.0,0.0,100.0,True,0,0,1,0,1,0
2.71,4.6,4.5,1.25,40.0,20.0,False,0,0,0,1,0,1
20.22,5.0,,1.0,0.0,100.0,True,0,1,0,0,0,0
12.2,4.7,4.5,1.25,33.3,33.3,False,1,0,0,0,0,0
7.44,5.0,,1.0,0.0,100.0,False,0,1,1,0,1,1
1.96,5.0,,1.0,0.0,20.0,False,0,1,1,0,0,1
4.71,5.0,5.0,1.0,0.0,100.0,True,0,1,1,0,1,1
1.63,1.0,,1.0,0.0,0.0,False,1,0,1,0,0,0
2.27,5.0,,1.0,0.0,0.0,False,0,1,1,0,1,1
1.7,5.0,5.0,1.0,0.0,50.0,False,0,1,1,1,0,0
7.3,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
2.53,4.0,,1.0,0.0,0.0,False,0,0,1,0,1,0
3.59,4.7,5.0,1.0,0.0,33.3,False,1,0,1,0,1,1
7.02,5.0,,1.0,0.0,100.0,True,0,0,0,0,1,0
4.8,4.5,5.0,1.0,0.0,100.0,True,1,0,0,0,1,0
5.46,4.9,4.2,1.0,0.0,33.3,True,0,0,0,1,0,1
3.96,4.8,3.0,1.55,20.0,0.0,False,1,0,0,1,0,0
0.85,5.0,4.0,1.0,0.0,0.0,False,1,0,1,1,0,0
6.23,5.0,4.0,1.0,0.0,100.0,False,0,0,1,0,0,0
2.12,4.7,4.7,1.52,30.0,90.0,False,1,0,0,1,0,0
14.04,4.9,4.9,1.0,0.0,79.2,True,0,1,0,1,0,1
3.6,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,0,0
7.2,5.0,4.8,1.01,4.5,77.3,False,0,0,0,1,0,0
13.91,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
8.24,4.7,4.1,1.0,0.0,95.7,False,0,0,1,1,0,1
10.41,5.0,4.5,1.0,0.0,100.0,False,0,0,1,0,0,1
1.69,5.0,5.0,1.0,0.0,75.0,False,0,1,0,0,0,0
29.57,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
5.36,5.0,,1.0,0.0,100.0,True,1,0,1,0,1,0
9.42,,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
0.93,5.0,5.0,1.25,100.0,0.0,True,0,1,0,0,1,0
10.13,5.0,,1.0,0.0,0.0,True,1,0,1,0,1,1
7.16,5.0,,1.0,0.0,100.0,False,0,0,0,0,1,1
6.11,4.0,,1.0,0.0,100.0,True,1,0,0,0,0,0
6.36,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,1
3.81,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
16.27,5.0,4.0,1.0,0.0,0.0,True,0,0,0,1,0,0
21.79,4.5,,1.0,0.0,100.0,False,0,0,1,1,0,0
6.0,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
10.16,5.0,5.0,1.0,0.0,0.0,True,1,0,1,0,1,0
2.3,5.0,4.0,1.0,0.0,60.0,True,0,1,1,0,1,1
