,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,parcel_0,parcel_1,parcel_2
1661,2.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,0.0,1,1,1
1662,1.0,2.0,0.0,0.0,3.0,1.0,9.0,5.0,0.0,2.0,0.0,3.0,9.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,1,1,0
1663,4.0,3.0,1.0,1.0,3.0,0.0,2.0,5.0,2.0,4.0,3.0,1.0,5.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,0,0,0
1664,1.0,0.0,6.0,2.0,6.0,1.0,8.0,5.0,0.0,1.0,3.0,6.0,9.0,3.0,1.0,3.0,5.0,3.0,1.0,1.0,1,0,0
1665,2.0,4.0,2.0,1.0,2.0,4.0,5.0,3.0,0.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,0,0,0
1666,2.0,3.0,2.0,5.0,3.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,6.0,0,0,0
1667,3.0,2.0,6.0,0.0,5.0,0.0,5.0,3.0,0.0,1.0,4.0,9.0,4.0,0.0,3.0,0.0,5.0,4.0,0.0,0.0,1,0,0
1668,1.0,2.0,4.0,2.0,4.0,0.0,1.0,7.0,1.0,1.0,5.0,0.0,6.0,3.0,3.0,0.0,3.0,3.0,4.0,2.0,1,1,0
1669,1.0,2.0,3.0,1.0,5.0,0.0,1.0,2.0,0.0,2.0,6.0,3.0,5.0,3.0,1.0,1.0,1.0,3.0,3.0,0.0,1,1,0
1670,1.0,2.0,2.0,3.0,3.0,3.0,2.0,7.0,4.0,0.0,2.0,4.0,7.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,0,0,0
1671,2.0,0.0,2.0,3.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,11.0,4.0,4.0,7.0,0.0,1.0,0.0,2.0,1.0,0,1,0
1672,1.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,0.0,2.0,5.0,5.0,5.0,3.0,6.0,0.0,1.0,1.0,3.0,0.0,0,1,0
1673,4.0,3.0,3.0,1.0,4.0,2.0,9.0,6.0,1.0,1.0,1.0,2.0,6.0,2.0,5.0,3.0,5.0,2.0,0.0,0.0,1,0,0
1674,3.0,1.0,4.0,1.0,7.0,1.0,4.0,3.0,2.0,1.0,4.0,4.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1,0,0
1675,0.0,1.0,3.0,2.0,5.0,1.0,0.0,6.0,0.0,1.0,1.0,2.0,5.0,3.0,6.0,1.0,0.0,1.0,4.0,2.0,0,1,0
1676,1.0,1.0,5.0,2.0,4.0,0.0,6.0,7.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,1,0,0
1677,2.0,0.0,6.0,0.0,4.0,1.0,7.0,4.0,2.0,1.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,1,0,0
1678,0.0,4.0,0.0,4.0,4.0,2.0,1.0,2.0,0.0,3.0,1.0,3.0,3.0,4.0,4.0,0.0,1.0,0.0,7.0,1.0,0,1,0
1679,1.0,2.0,4.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1,1,1
1680,3.0,3.0,0.0,1.0,2.0,2.0,2.0,5.0,2.0,8.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1,1,1
1681,0.0,0.0,4.0,2.0,3.0,0.0,2.0,5.0,0.0,0.0,5.0,3.0,5.0,0.0,4.0,1.0,4.0,6.0,1.0,2.0,1,0,0
1682,1.0,1.0,2.0,6.0,2.0,0.0,7.0,1.0,0.0,0.0,4.0,4.0,6.0,3.0,4.0,0.0,3.0,2.0,1.0,0.0,1,1,0
1683,3.0,1.0,6.0,1.0,8.0,0.0,6.0,3.0,0.0,2.0,3.0,2.0,5.0,2.0,1.0,1.0,6.0,11.0,1.0,1.0,1,0,0
1684,2.0,2.0,1.0,4.0,2.0,2.0,1.0,9.0,0.0,1.0,1.0,2.0,4.0,1.0,6.0,1.0,0.0,2.0,3.0,1.0,1,1,0
1685,1.0,2.0,4.0,8.0,4.0,0.0,2.0,4.0,0.0,4.0,1.0,6.0,6.0,7.0,6.0,1.0,1.0,2.0,2.0,2.0,0,1,0
1686,0.0,3.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,5.0,1.0,2.0,4.0,4.0,0.0,1.0,1.0,4.0,1.0,0,1,0
1687,2.0,3.0,4.0,2.0,6.0,3.0,6.0,9.0,0.0,1.0,3.0,3.0,1.0,7.0,2.0,0.0,1.0,1.0,1.0,4.0,1,1,0
1688,1.0,3.0,1.0,7.0,3.0,2.0,0.0,4.0,0.0,3.0,2.0,9.0,6.0,2.0,6.0,0.0,0.0,0.0,5.0,1.0,0,1,0
1689,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,5.0,4.0,4.0,1.0,2.0,1.0,3.0,1.0,0,1,0
1690,0.0,1.0,1.0,2.0,1.0,0.0,7.0,6.0,2.0,1.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,0.0,1,1,0
1691,2.0,1.0,2.0,5.0,4.0,4.0,6.0,4.0,0.0,3.0,3.0,6.0,6.0,1.0,4.0,2.0,3.0,4.0,0.0,1.0,1,1,0
1692,1.0,3.0,3.0,1.0,5.0,0.0,10.0,6.0,1.0,0.0,5.0,1.0,5.0,1.0,3.0,0.0,4.0,6.0,0.0,0.0,1,0,0
1693,1.0,3.0,3.0,10.0,1.0,1.0,0.0,4.0,0.0,4.0,4.0,7.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,2.0,0,1,0
1694,0.0,4.0,4.0,1.0,3.0,4.0,4.0,3.0,1.0,5.0,4.0,3.0,8.0,1.0,5.0,2.0,0.0,2.0,2.0,0.0,1,1,1
1695,0.0,2.0,6.0,2.0,3.0,2.0,2.0,6.0,6.0,1.0,3.0,2.0,4.0,1.0,6.0,1.0,4.0,6.0,2.0,1.0,1,1,1
1696,2.0,3.0,1.0,3.0,4.0,0.0,4.0,6.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,0.0,5.0,1.0,2.0,4.0,1,1,0
1697,2.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,4.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,0,0,0
1698,1.0,0.0,5.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,0.0,5.0,1.0,2.0,1.0,0.0,1.0,1,1,0
1699,0.0,2.0,4.0,2.0,1.0,1.0,2.0,5.0,1.0,5.0,4.0,3.0,15.0,3.0,3.0,1.0,0.0,0.0,4.0,0.0,0,1,0
1700,0.0,0.0,4.0,1.0,3.0,0.0,3.0,4.0,0.0,2.0,3.0,2.0,6.0,3.0,1.0,3.0,3.0,0.0,4.0,2.0,1,1,0
1701,1.0,2.0,5.0,2.0,3.0,1.0,2.0,4.0,0.0,4.0,6.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,0,1,0
1702,1.0,3.0,2.0,4.0,4.0,1.0,2.0,0.0,7.0,5.0,3.0,7.0,0.0,2.0,3.0,1.0,4.0,1.0,1.0,4.0,0,0,0
1703,1.0,1.0,1.0,5.0,0.0,1.0,1.0,4.0,0.0,2.0,3.0,5.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,0,1,0
1704,2.0,3.0,3.0,1.0,4.0,0.0,1.0,3.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,0.0,1.0,1.0,1.0,2.0,0,0,0
1705,1.0,0.0,2.0,0.0,1.0,2.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,0.0,2.0,3.0,3.0,1,1,1
1706,1.0,1.0,3.0,1.0,5.0,5.0,2.0,0.0,4.0,2.0,0.0,4.0,4.0,2.0,3.0,0.0,3.0,3.0,3.0,4.0,1,1,1
1707,4.0,3.0,6.0,3.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,3.0,4.0,1.0,2.0,4.0,0.0,0,0,0
1708,0.0,1.0,2.0,5.0,4.0,0.0,3.0,3.0,0.0,1.0,4.0,7.0,8.0,8.0,7.0,1.0,1.0,0.0,0.0,3.0,0,1,0
1709,1.0,1.0,3.0,2.0,1.0,1.0,6.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,5.0,0.0,3.0,2.0,5.0,2.0,1,1,1
1710,1.0,1.0,0.0,2.0,4.0,0.0,3.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,6.0,3.0,8.0,0.0,1.0,0,0,0
1711,0.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,2.0,3.0,9.0,4.0,6.0,1.0,1.0,3.0,0.0,4.0,0.0,1,1,1
1712,1.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,6.0,5.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,0,1,0
1713,3.0,4.0,5.0,0.0,5.0,4.0,1.0,6.0,0.0,3.0,0.0,4.0,2.0,2.0,1.0,0.0,3.0,2.0,3.0,5.0,1,1,1
1714,5.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,2.0,5.0,2.0,5.0,2.0,3.0,0.0,0,0,0
1715,4.0,2.0,1.0,2.0,3.0,0.0,7.0,5.0,0.0,1.0,4.0,1.0,5.0,3.0,1.0,0.0,5.0,5.0,1.0,1.0,1,0,0
1716,0.0,0.0,4.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,6.0,3.0,4.0,0.0,1.0,4.0,3.0,6.0,1,1,1
1717,0.0,1.0,4.0,8.0,5.0,1.0,3.0,2.0,2.0,1.0,6.0,4.0,7.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,0
1718,0.0,0.0,1.0,3.0,4.0,1.0,3.0,5.0,0.0,0.0,1.0,5.0,3.0,2.0,3.0,1.0,8.0,1.0,2.0,0.0,1,0,0
1719,0.0,0.0,2.0,4.0,4.0,1.0,4.0,7.0,0.0,3.0,6.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1,1,0
1720,4.0,3.0,1.0,3.0,3.0,4.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,5.0,3.0,2.0,2.0,3.0,2.0,3.0,0,0,0
1721,2.0,1.0,4.0,0.0,1.0,0.0,10.0,6.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,1,0,0
1722,0.0,2.0,2.0,5.0,2.0,1.0,0.0,4.0,1.0,1.0,4.0,5.0,5.0,1.0,7.0,1.0,1.0,0.0,4.0,3.0,0,1,0
1723,1.0,0.0,2.0,3.0,3.0,3.0,2.0,7.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,1,1,0
1724,4.0,2.0,1.0,1.0,2.0,0.0,1.0,6.0,2.0,4.0,6.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,0,0,0
1725,0.0,0.0,5.0,3.0,5.0,0.0,2.0,4.0,0.0,2.0,3.0,4.0,6.0,4.0,2.0,1.0,4.0,2.0,0.0,2.0,1,1,0
1726,1.0,6.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,4.0,2.0,0,0,0
1727,1.0,4.0,2.0,1.0,4.0,4.0,2.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,6.0,3.0,0,0,0
1728,3.0,0.0,3.0,0.0,4.0,2.0,3.0,1.0,3.0,1.0,6.0,4.0,5.0,7.0,4.0,0.0,7.0,4.0,1.0,5.0,1,1,1
1729,2.0,4.0,5.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,7.0,5.0,3.0,0.0,4.0,1.0,5.0,1.0,2.0,2.0,1,1,0
1730,5.0,2.0,1.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,5.0,3.0,4.0,5.0,0,0,0
1731,1.0,0.0,2.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,2.0,5.0,3.0,1.0,2.0,0.0,3.0,1.0,3.0,5.0,1,1,0
1732,2.0,1.0,3.0,4.0,3.0,2.0,4.0,5.0,0.0,0.0,6.0,4.0,7.0,2.0,4.0,0.0,3.0,0.0,1.0,2.0,1,1,0
1733,3.0,1.0,2.0,2.0,5.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,5.0,1.0,3.0,4.0,0,0,0
1734,0.0,1.0,3.0,3.0,2.0,0.0,7.0,3.0,0.0,0.0,4.0,4.0,8.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,1,0,0
1735,0.0,1.0,6.0,3.0,10.0,1.0,4.0,2.0,0.0,1.0,3.0,5.0,5.0,4.0,2.0,2.0,4.0,0.0,1.0,3.0,1,1,0
1736,1.0,5.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,0.0,5.0,0,0,0
1737,0.0,0.0,2.0,1.0,1.0,0.0,1.0,7.0,0.0,0.0,3.0,3.0,6.0,0.0,3.0,0.0,4.0,0.0,6.0,1.0,0,1,0
1738,4.0,2.0,4.0,5.0,3.0,0.0,4.0,3.0,0.0,1.0,3.0,5.0,2.0,4.0,1.0,0.0,7.0,1.0,0.0,0.0,1,1,0
1739,6.0,5.0,3.0,4.0,1.0,3.0,0.0,2.0,2.0,7.0,4.0,1.0,3.0,5.0,2.0,4.0,1.0,2.0,4.0,3.0,0,0,0
1740,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,2.0,0.0,5.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,0,0,0
1741,1.0,1.0,4.0,0.0,7.0,2.0,6.0,5.0,0.0,0.0,2.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,1,0,0
1742,3.0,0.0,5.0,2.0,3.0,1.0,5.0,4.0,2.0,2.0,2.0,3.0,6.0,1.0,7.0,1.0,3.0,2.0,2.0,1.0,1,1,0
1743,2.0,4.0,1.0,0.0,3.0,1.0,4.0,2.0,0.0,2.0,6.0,6.0,2.0,3.0,4.0,0.0,4.0,4.0,5.0,1.0,1,1,0
1744,0.0,1.0,3.0,2.0,1.0,1.0,8.0,8.0,1.0,5.0,2.0,4.0,5.0,0.0,5.0,0.0,2.0,1.0,9.0,2.0,1,1,1
1745,3.0,4.0,4.0,2.0,3.0,4.0,1.0,4.0,4.0,2.0,3.0,2.0,7.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,0,0,0
1746,3.0,1.0,6.0,1.0,12.0,0.0,5.0,4.0,1.0,1.0,2.0,5.0,4.0,2.0,2.0,1.0,4.0,0.0,1.0,0.0,1,0,0
1747,3.0,4.0,0.0,4.0,3.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,0,0,0
1748,2.0,1.0,2.0,5.0,2.0,1.0,1.0,5.0,0.0,3.0,4.0,7.0,7.0,4.0,3.0,1.0,2.0,1.0,0.0,3.0,0,1,0
1749,1.0,1.0,5.0,2.0,3.0,1.0,3.0,3.0,0.0,2.0,3.0,5.0,5.0,1.0,5.0,0.0,2.0,2.0,1.0,1.0,1,1,0
1750,0.0,0.0,5.0,5.0,6.0,2.0,1.0,6.0,0.0,2.0,5.0,6.0,5.0,3.0,5.0,1.0,5.0,3.0,6.0,2.0,1,1,0
1751,3.0,1.0,0.0,4.0,0.0,3.0,5.0,2.0,1.0,3.0,3.0,3.0,6.0,4.0,3.0,1.0,4.0,1.0,3.0,2.0,0,0,0
1752,1.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,2.0,4.0,3.0,2.0,3.0,0.0,2.0,1.0,5.0,2.0,4.0,2.0,1,1,1
1753,2.0,2.0,4.0,2.0,2.0,1.0,6.0,2.0,1.0,2.0,4.0,4.0,6.0,3.0,1.0,2.0,4.0,1.0,2.0,0.0,1,1,0
1754,1.0,1.0,1.0,3.0,2.0,3.0,5.0,3.0,0.0,1.0,5.0,5.0,3.0,0.0,3.0,1.0,2.0,3.0,3.0,0.0,1,1,0
1755,2.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,4.0,0,0,0
1756,1.0,1.0,1.0,4.0,1.0,2.0,3.0,6.0,0.0,3.0,1.0,3.0,2.0,4.0,1.0,0.0,5.0,3.0,0.0,1.0,1,1,0
1757,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,5.0,2.0,6.0,4.0,2.0,2.0,5.0,0.0,0.0,3.0,2.0,2.0,1,1,1
1758,0.0,3.0,5.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,2.0,3.0,0.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,0,0,0
1759,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,4.0,5.0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,1,1,1
1760,2.0,1.0,3.0,4.0,5.0,2.0,3.0,4.0,0.0,5.0,1.0,2.0,4.0,2.0,3.0,1.0,4.0,2.0,4.0,2.0,1,1,1
1761,1.0,0.0,3.0,1.0,5.0,0.0,5.0,4.0,1.0,2.0,2.0,4.0,4.0,0.0,9.0,2.0,2.0,0.0,7.0,1.0,1,1,0
1762,0.0,1.0,1.0,5.0,4.0,2.0,3.0,1.0,1.0,1.0,5.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,5.0,3.0,0,1,0
1763,0.0,1.0,3.0,5.0,1.0,0.0,2.0,10.0,1.0,1.0,5.0,5.0,1.0,6.0,5.0,2.0,1.0,0.0,4.0,1.0,0,1,0
1764,0.0,0.0,2.0,2.0,4.0,1.0,3.0,8.0,1.0,0.0,2.0,5.0,8.0,2.0,4.0,1.0,2.0,2.0,0.0,1.0,1,1,0
1765,0.0,2.0,3.0,1.0,3.0,2.0,4.0,1.0,5.0,2.0,3.0,4.0,2.0,0.0,4.0,1.0,2.0,1.0,4.0,0.0,1,1,1
1766,1.0,1.0,2.0,3.0,2.0,0.0,1.0,4.0,0.0,2.0,2.0,4.0,6.0,3.0,4.0,1.0,0.0,1.0,4.0,4.0,0,1,0
1767,0.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,4.0,3.0,6.0,3.0,2.0,3.0,4.0,0.0,2.0,0.0,2.0,3.0,0,1,0
1768,5.0,3.0,6.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,3.0,5.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,0,0,0
1769,1.0,2.0,2.0,5.0,5.0,0.0,2.0,4.0,1.0,3.0,2.0,3.0,9.0,3.0,1.0,0.0,1.0,0.0,5.0,2.0,0,1,0
1770,0.0,3.0,5.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,6.0,7.0,4.0,3.0,5.0,2.0,0.0,1.0,4.0,1.0,0,1,0
1771,2.0,0.0,2.0,4.0,4.0,0.0,4.0,1.0,0.0,1.0,4.0,6.0,6.0,3.0,5.0,1.0,1.0,3.0,2.0,1.0,1,1,0
1772,1.0,0.0,3.0,2.0,2.0,1.0,5.0,5.0,2.0,3.0,6.0,6.0,5.0,2.0,6.0,1.0,0.0,1.0,3.0,1.0,0,1,0
1773,0.0,5.0,2.0,1.0,7.0,3.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,6.0,1.0,0.0,0.0,4.0,5.0,1,1,1
1774,0.0,2.0,2.0,6.0,4.0,4.0,1.0,3.0,1.0,2.0,3.0,8.0,3.0,3.0,5.0,0.0,3.0,0.0,6.0,4.0,0,1,0
1775,1.0,3.0,1.0,4.0,3.0,0.0,4.0,8.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,2.0,0.0,3.0,1.0,0.0,1,1,0
1776,4.0,1.0,4.0,3.0,4.0,1.0,8.0,3.0,1.0,1.0,4.0,7.0,2.0,2.0,7.0,0.0,5.0,5.0,2.0,2.0,1,0,0
1777,1.0,1.0,5.0,3.0,4.0,0.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1,1,0
1778,0.0,2.0,0.0,5.0,3.0,0.0,1.0,2.0,0.0,3.0,2.0,4.0,5.0,6.0,4.0,1.0,1.0,0.0,3.0,2.0,0,1,0
1779,2.0,2.0,6.0,0.0,4.0,0.0,3.0,3.0,1.0,2.0,3.0,8.0,2.0,8.0,2.0,1.0,4.0,3.0,1.0,0.0,1,1,0
1780,1.0,1.0,5.0,2.0,0.0,0.0,5.0,5.0,1.0,2.0,4.0,3.0,5.0,2.0,3.0,0.0,2.0,1.0,2.0,2.0,1,1,0
1781,0.0,2.0,5.0,1.0,0.0,2.0,6.0,4.0,0.0,1.0,4.0,1.0,4.0,5.0,5.0,2.0,6.0,1.0,2.0,1.0,1,1,0
1782,0.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,0.0,1.0,5.0,2.0,5.0,1.0,4.0,0.0,3.0,5.0,8.0,1.0,1,1,0
1783,2.0,2.0,3.0,7.0,3.0,0.0,4.0,5.0,0.0,0.0,6.0,3.0,5.0,1.0,2.0,0.0,5.0,1.0,2.0,1.0,1,1,0
1784,1.0,2.0,0.0,1.0,5.0,1.0,4.0,12.0,2.0,0.0,2.0,6.0,6.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0,1,0,0
1785,2.0,0.0,8.0,1.0,6.0,1.0,6.0,12.0,1.0,3.0,2.0,6.0,6.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1,0,0
1786,3.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,0.0,1.0,4.0,0,0,0
1787,1.0,0.0,2.0,1.0,4.0,2.0,4.0,8.0,0.0,0.0,2.0,3.0,3.0,3.0,2.0,1.0,8.0,3.0,3.0,1.0,1,1,0
1788,2.0,4.0,2.0,2.0,1.0,1.0,6.0,1.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,0.0,3.0,0.0,1.0,3.0,1,1,1
1789,1.0,3.0,4.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,5.0,8.0,2.0,4.0,0.0,2.0,0.0,2.0,3.0,0,1,0
1790,1.0,1.0,7.0,1.0,3.0,0.0,5.0,5.0,0.0,0.0,6.0,2.0,5.0,3.0,1.0,1.0,6.0,1.0,1.0,0.0,1,0,0
1791,1.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,2.0,5.0,4.0,1.0,3.0,0.0,1.0,2.0,1.0,3.0,1,1,0
1792,0.0,0.0,2.0,4.0,6.0,0.0,5.0,2.0,0.0,4.0,1.0,3.0,1.0,9.0,6.0,2.0,0.0,1.0,5.0,0.0,0,1,0
1793,1.0,2.0,4.0,2.0,1.0,1.0,6.0,6.0,0.0,2.0,1.0,7.0,5.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,1,0,0
1794,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,4.0,1.0,0.0,3.0,5.0,2.0,5.0,4.0,5.0,4.0,0,0,0
1795,1.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,7.0,4.0,0.0,6.0,0.0,4.0,0.0,3.0,2.0,1,1,0
1796,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0,0,0
1797,1.0,0.0,2.0,4.0,6.0,1.0,4.0,7.0,0.0,1.0,3.0,5.0,8.0,3.0,5.0,1.0,2.0,4.0,1.0,0.0,1,0,0
1798,0.0,4.0,2.0,4.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,0.0,3.0,6.0,0.0,1.0,0.0,5.0,0.0,0,1,0
1799,2.0,0.0,3.0,2.0,3.0,0.0,0.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,0.0,2.0,2.0,3.0,0.0,1,1,0
1800,0.0,2.0,4.0,2.0,2.0,1.0,3.0,7.0,1.0,2.0,1.0,0.0,6.0,3.0,4.0,0.0,2.0,0.0,6.0,3.0,0,1,0
1801,4.0,2.0,1.0,5.0,4.0,0.0,2.0,4.0,0.0,2.0,3.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,0,1,0
1802,0.0,3.0,2.0,4.0,1.0,3.0,0.0,3.0,0.0,3.0,2.0,8.0,2.0,4.0,4.0,0.0,2.0,0.0,5.0,2.0,0,1,0
1803,0.0,1.0,4.0,5.0,2.0,0.0,4.0,4.0,1.0,0.0,5.0,3.0,4.0,2.0,4.0,2.0,1.0,0.0,4.0,2.0,0,1,0
1804,0.0,1.0,7.0,1.0,5.0,4.0,5.0,2.0,0.0,1.0,2.0,5.0,5.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,1,1,1
1805,4.0,2.0,3.0,1.0,4.0,3.0,5.0,9.0,0.0,2.0,3.0,3.0,6.0,2.0,2.0,2.0,5.0,4.0,2.0,0.0,1,0,0
1806,1.0,5.0,3.0,5.0,3.0,0.0,2.0,5.0,0.0,3.0,4.0,2.0,6.0,4.0,3.0,2.0,2.0,0.0,4.0,3.0,0,1,0
1807,0.0,2.0,2.0,3.0,8.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,9.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1,1,1
1808,1.0,1.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,6.0,5.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0,1,0
1809,2.0,1.0,3.0,1.0,4.0,4.0,2.0,6.0,3.0,1.0,1.0,2.0,9.0,5.0,4.0,1.0,0.0,3.0,1.0,4.0,1,1,1
1810,1.0,1.0,1.0,4.0,2.0,0.0,3.0,6.0,1.0,0.0,4.0,6.0,3.0,6.0,9.0,0.0,0.0,0.0,1.0,4.0,0,1,0
1811,1.0,4.0,1.0,6.0,3.0,4.0,3.0,3.0,1.0,0.0,2.0,3.0,7.0,3.0,4.0,0.0,2.0,2.0,5.0,5.0,1,1,1
1812,0.0,1.0,2.0,3.0,2.0,2.0,2.0,6.0,0.0,4.0,4.0,3.0,2.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1813,1.0,0.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,11.0,5.0,2.0,0.0,0.0,2.0,3.0,0,1,0
1814,1.0,2.0,1.0,5.0,2.0,0.0,6.0,6.0,0.0,1.0,2.0,5.0,3.0,4.0,3.0,2.0,4.0,1.0,3.0,0.0,1,1,0
1815,1.0,0.0,4.0,3.0,5.0,2.0,3.0,2.0,3.0,5.0,3.0,2.0,4.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,1,1,1
