headbreadth,headcircumference,headlength,tragiontopofhead,n_hairs,measurement_error
147,527,175,127,99998.16768923927,0.1
155,551,187,137,99986.64944235774,0.1
149,547,183,133,99982.52789968405,0.1
153,557,186,134,100008.16064772672,0.1
145,572,206,137,100004.76230338633,0.1
147,548,185,134,100002.35078254656,0.1
147,556,190,131,100014.28692753725,0.1
149,574,190,127,100000.43412070238,0.1
146,560,190,120,99998.73105549463,0.1
147,562,192,131,100000.3459810966,0.1
153,580,199,130,100011.84819866314,0.1
147,567,194,134,99986.90475665072,0.1
144,548,192,130,99998.1319799885,0.1
145,552,192,137,100019.69326343497,0.1
153,576,197,140,100001.50065355051,0.1
148,575,193,125,99994.75935122416,0.1
142,523,183,127,100017.846660034,0.1
146,565,194,127,100000.31907820508,0.1
147,582,191,128,100011.21287943104,0.1
143,546,197,114,99996.342620334,0.1
150,547,187,118,100007.79844170736,0.1
147,531,177,124,99995.87345510887,0.1
140,539,189,121,100005.21170379024,0.1
141,560,191,123,100009.43156622727,0.1
149,569,194,127,99987.81226845454,0.1
154,554,181,129,99993.33822982924,0.1
154,587,206,137,100004.72427175977,0.1
151,569,180,140,100006.61290974359,0.1
154,575,193,131,99996.3797738564,0.1
144,542,177,118,100008.76808065783,0.1
138,555,193,121,100016.94051310938,0.1
140,563,183,131,99996.23640107193,0.1
152,587,200,126,99990.80025348217,0.1
151,577,184,133,100003.97111701788,0.1
146,527,175,118,99999.27958938226,0.1
145,544,193,121,100002.05317017077,0.1
145,555,189,122,100011.32064944178,0.1
149,571,192,138,99996.99918681248,0.1
139,554,194,138,100009.45866841984,0.1
154,585,206,140,100009.68573666741,0.1
146,557,187,122,99994.22220198193,0.1
147,578,200,137,99983.67156814462,0.1
149,527,173,128,99982.56924171843,0.1
150,573,189,131,100014.07982665683,0.1
142,563,190,124,100031.3202972814,0.1
146,591,200,132,100004.63812767428,0.1
154,594,205,135,100005.54494660892,0.1
147,538,178,113,100007.99216144136,0.1
150,567,194,130,99997.46407416699,0.1
142,541,183,125,100000.87690634411,0.1
145,548,188,128,99993.39048338676,0.1
161,551,185,133,100005.49570458056,0.1
152,577,183,135,100007.71933334498,0.1
143,533,187,122,100006.9192139976,0.1
144,549,185,127,99988.89991122896,0.1
156,597,199,129,100013.32051379766,0.1
150,577,199,139,100006.48789639924,0.1
155,562,189,131,99999.99395606236,0.1
144,539,182,127,100001.2880169473,0.1
150,595,204,133,99988.21835152818,0.1
143,569,197,121,99999.25895830095,0.1
141,544,187,120,99999.53714221966,0.1
131,523,187,118,100012.56917077424,0.1
150,553,181,131,100000.56067088676,0.1
144,590,194,124,99998.7426834336,0.1
145,555,194,120,100000.49379713088,0.1
150,555,189,118,100000.504672085,0.1
149,545,183,127,99993.97430364232,0.1
144,554,178,124,100004.34325522164,0.1
143,634,214,142,99992.48468664734,0.1
145,558,193,117,99996.25493489458,0.1
151,585,205,133,99984.24653013947,0.1
148,562,196,125,100003.0461295798,0.1
157,558,184,136,100000.77510357974,0.1
145,583,194,130,99989.93944236114,0.1
139,521,179,127,99995.55932267036,0.1
150,559,195,129,100011.61141997016,0.1
160,587,191,123,99997.30909770534,0.1
167,581,186,130,99983.36948722594,0.1
142,537,182,126,100016.36129909908,0.1
143,543,187,125,100013.20057347641,0.1
141,526,183,123,99999.10964772293,0.1
143,555,196,126,99994.99530976037,0.1
147,550,193,127,99990.64375064176,0.1
148,572,197,133,99998.80528123004,0.1
147,525,177,122,99999.12190192784,0.1
152,587,201,138,99985.21976836004,0.1
150,556,189,134,100001.25240212443,0.1
152,578,195,132,100001.95832337208,0.1
157,583,198,131,100008.86755051804,0.1
137,518,181,120,100000.13923503547,0.1
141,567,187,123,99979.05619331231,0.1
150,574,196,127,99996.14478523277,0.1
152,574,199,134,99985.91027230336,0.1
144,550,191,132,100000.76441465119,0.1
152,561,192,139,99995.87503353713,0.1
146,587,192,121,100004.8278998291,0.1
153,574,186,129,100006.66029713553,0.1
146,575,190,124,100001.04909849331,0.1
147,568,191,131,99984.36494882731,0.1
149,570,181,134,100009.58642851855,0.1
153,577,194,129,99984.58027704012,0.1
156,610,196,139,99996.8198272142,0.1
145,566,191,123,99985.7723015554,0.1
144,550,192,127,99998.30459162589,0.1
143,550,184,119,100014.61577556221,0.1
144,544,184,113,100007.49986188672,0.1
148,538,178,127,100003.38231455811,0.1
144,550,184,121,99996.84829099674,0.1
143,544,177,122,100004.71437626377,0.1
151,566,194,137,99982.54718335024,0.1
144,547,189,121,99987.21713359018,0.1
149,578,196,133,100007.56302878798,0.1
143,564,192,121,99995.70843975738,0.1
154,555,190,137,100012.82185242641,0.1
157,607,201,138,99986.72014898912,0.1
147,582,207,130,100013.85031784383,0.1
144,538,184,130,100002.95383342466,0.1
147,564,196,122,100006.89091203632,0.1
150,558,188,127,100003.30767300297,0.1
145,564,197,132,100030.12754568238,0.1
144,525,173,116,99989.01417037369,0.1
148,560,194,126,99992.27837243733,0.1
153,577,194,126,99992.86241189658,0.1
150,544,177,125,100017.14236727064,0.1
155,595,193,147,100004.84829640981,0.1
144,564,196,129,100000.40777814963,0.1
146,562,193,133,99983.23735199301,0.1
142,524,182,129,100008.88368500935,0.1
142,542,185,128,100009.56175736069,0.1
148,570,198,145,100018.48191835008,0.1
148,555,190,131,99997.15971064649,0.1
153,543,180,131,99992.05618638084,0.1
157,555,180,129,100001.11296429826,0.1
139,527,184,123,99997.15372340764,0.1
145,583,185,137,99988.29298042056,0.1
153,552,187,132,100011.24318751863,0.1
147,579,202,131,100019.7383776044,0.1
142,546,190,121,100007.83604351887,0.1
139,531,180,123,99997.56760008194,0.1
142,554,192,123,99992.71935811118,0.1
161,595,194,137,100003.33010739824,0.1
152,518,168,118,99988.91347728518,0.1
151,572,195,133,100006.66598271698,0.1
149,557,194,124,99997.64655717196,0.1
143,547,194,128,99993.04549173877,0.1
146,554,194,124,100003.41771507553,0.1
149,557,196,135,99999.66803472993,0.1
145,554,195,134,99996.00039997726,0.1
146,577,189,132,100006.81223491114,0.1
149,554,188,131,99993.82292809444,0.1
154,570,189,126,99990.18888985015,0.1
138,531,183,130,99983.28706180149,0.1
149,588,198,138,100028.21788880367,0.1
149,610,193,138,99989.21316647617,0.1
144,557,195,131,100004.20403377817,0.1
152,588,202,132,100012.02803454279,0.1
139,551,189,129,99981.6703065636,0.1
158,547,182,138,99995.11185420591,0.1
152,556,188,125,100011.54766068482,0.1
140,568,185,125,99997.14981712081,0.1
145,541,184,131,100011.62750451275,0.1
143,555,191,134,99998.64805852226,0.1
148,576,199,126,100002.93766470703,0.1
151,564,190,132,100014.4545669086,0.1
158,550,179,131,99987.56437993977,0.1
156,554,182,134,99981.86982293746,0.1
155,589,199,129,100010.37060358279,0.1
152,540,169,128,100020.95925060556,0.1
149,561,190,129,99997.99814307113,0.1
141,557,192,123,100001.41157306428,0.1
148,547,187,135,99994.11423938203,0.1
145,546,190,131,100007.87687722855,0.1
146,570,198,134,100006.61249296405,0.1
144,580,184,135,100005.926456237,0.1
153,548,184,135,99987.97884617318,0.1
156,602,195,137,99995.40884561623,0.1
154,594,198,132,100002.62058692671,0.1
151,561,194,131,100013.90957188056,0.1
151,574,196,138,99990.51813454539,0.1
149,568,192,118,99980.68295551917,0.1
146,568,197,131,100007.16088291927,0.1
146,547,183,132,100007.04143539352,0.1
150,557,188,131,99997.31954074852,0.1
159,601,202,133,99989.31540002453,0.1
152,567,191,127,99971.55062405985,0.1
151,586,200,138,99999.41660732326,0.1
153,551,181,133,100003.16529960636,0.1
157,593,188,140,99993.16286669947,0.1
151,550,188,128,99997.87492378123,0.1
143,598,198,129,99988.31857883633,0.1
152,580,190,126,99995.92986870934,0.1
146,588,198,133,99996.66143878883,0.1
150,535,175,128,99990.69884612694,0.1
152,562,193,135,99995.1459972266,0.1
149,554,185,131,99991.39385256002,0.1
143,549,187,124,100008.84322907432,0.1
157,565,190,134,100004.91177283476,0.1
145,580,201,130,99989.82100891916,0.1
147,559,189,134,99986.47597611144,0.1
154,598,201,139,100008.7792760932,0.1
149,562,199,131,100007.28806976293,0.1
148,552,194,132,99996.35208965164,0.1
152,548,185,126,99988.00774686212,0.1
148,557,193,123,99985.33547079584,0.1
150,565,195,122,99993.10253911039,0.1
144,534,184,129,99999.02538038416,0.1
143,552,185,138,99995.46248488012,0.1
143,553,197,127,100006.44544779086,0.1
145,525,180,132,99994.89396965863,0.1
137,553,180,122,99996.42235431797,0.1
145,557,184,139,100021.92959009083,0.1
148,549,184,127,99994.35127704222,0.1
155,590,198,137,100002.94419068584,0.1
152,583,192,129,99991.94592300264,0.1
151,579,205,136,100010.27627334547,0.1
146,553,190,128,99990.86414694658,0.1
141,557,195,139,100000.0624414207,0.1
149,558,193,136,100000.45252957156,0.1
143,557,199,128,100013.59974267762,0.1
160,603,215,135,99989.14641589775,0.1
154,588,196,141,99998.27496842237,0.1
150,593,203,129,99985.8636864121,0.1
143,577,195,129,100012.90975900744,0.1
148,580,195,138,100010.97354693996,0.1
155,590,201,135,100007.63920788172,0.1
149,567,196,134,99988.45324581726,0.1
147,588,196,127,100012.5340419951,0.1
151,571,194,132,100003.62888172717,0.1
159,599,196,135,100015.93020356602,0.1
154,569,187,129,100002.16767808392,0.1
150,602,206,135,100011.00209238956,0.1
153,565,192,128,99997.41826118412,0.1
150,560,193,127,100003.68898373176,0.1
143,549,195,129,99998.22073934172,0.1
151,606,207,137,99992.77454608756,0.1
136,516,177,126,100007.17868665502,0.1
144,552,189,120,100008.23981849033,0.1
146,565,197,128,99970.15163863731,0.1
144,550,195,129,99975.99818038399,0.1
151,542,179,131,100017.97603526336,0.1
156,577,198,130,100015.08954772599,0.1
148,554,188,120,100001.8766773925,0.1
144,591,188,127,100000.03641128373,0.1
148,549,183,131,100012.48087750943,0.1
153,568,193,137,99999.31389230555,0.1
141,533,180,121,100016.44592419424,0.1
145,570,200,136,100010.37086103953,0.1
155,592,192,127,100007.71459762537,0.1
144,557,189,124,99994.6957012856,0.1
142,540,184,126,100007.79503019237,0.1
153,571,193,124,99988.51023918636,0.1
153,603,196,140,100007.1451564415,0.1
150,575,196,130,99999.549902441,0.1
145,542,192,129,99988.08140464275,0.1
142,557,179,126,99988.31072008068,0.1
148,589,203,125,100001.43280240188,0.1
147,568,195,127,99996.33825350668,0.1
148,556,187,132,100005.02185670038,0.1
154,578,193,133,100002.75823845713,0.1
148,565,196,138,99990.43937624754,0.1
145,555,188,127,99998.46114181525,0.1
144,540,185,129,100006.56278974764,0.1
151,561,194,132,100002.40488460226,0.1
148,548,188,133,99999.19015457356,0.1
148,533,180,129,100010.3572200875,0.1
145,550,190,129,100011.79682048787,0.1
153,581,198,128,100008.19973400296,0.1
159,554,185,137,99988.56705676977,0.1
151,559,187,134,99997.43025078812,0.1
150,565,187,133,100003.95559582092,0.1
143,562,189,123,99982.38175821737,0.1
147,598,211,130,100004.79414016397,0.1
143,554,191,128,99997.01063955226,0.1
145,588,180,139,100016.38949103381,0.1
143,575,193,127,100006.05220429949,0.1
148,557,183,132,100001.21477379225,0.1
148,583,196,125,100004.35964950976,0.1
145,543,185,122,99993.67397893641,0.1
155,585,195,124,100007.72557901396,0.1
150,560,190,133,100018.5691531451,0.1
146,578,190,125,100020.02132016711,0.1
145,574,184,129,100001.37058263656,0.1
150,585,196,139,99995.5382365641,0.1
146,567,199,134,100014.09411940824,0.1
151,567,191,128,100000.00480179807,0.1
146,541,184,129,100001.07944818855,0.1
142,553,192,126,99992.61653404543,0.1
143,535,182,125,100012.32276661533,0.1
166,619,207,143,99978.26266698484,0.1
148,526,178,130,99979.78992659463,0.1
149,553,191,118,99993.48824181604,0.1
147,558,195,116,99998.59300248954,0.1
140,517,175,110,99990.66724466902,0.1
153,555,187,119,99991.76978662783,0.1
144,545,185,119,100004.28549781066,0.1
147,550,187,123,100017.09700855828,0.1
144,569,192,122,99984.44474213352,0.1
148,548,187,131,100005.9137362398,0.1
143,536,185,123,100003.61202781527,0.1
145,544,183,107,100013.47985590497,0.1
143,530,179,106,99990.2293615376,0.1
151,580,205,134,99989.30031009394,0.1
148,538,180,118,99993.01476262849,0.1
141,535,183,122,99991.62690608985,0.1
147,555,186,122,99996.98506259912,0.1
147,542,184,133,100006.82363978842,0.1
148,578,197,127,99995.01458116208,0.1
145,575,198,127,99995.39385403649,0.1
150,582,202,128,100012.07136946793,0.1
146,570,194,131,99987.17060081485,0.1
145,537,185,129,99997.19816523878,0.1
147,553,190,124,99992.14534340981,0.1
138,532,188,121,99982.59271466377,0.1
137,531,184,119,99998.0536136198,0.1
147,554,189,119,99994.79485190546,0.1
145,553,193,120,99997.67670228316,0.1
140,568,200,130,99999.97961215492,0.1
144,546,187,117,99985.49483518008,0.1
143,525,180,117,99996.80698675284,0.1
160,555,180,123,99993.12788760189,0.1
158,575,199,137,99992.14569141046,0.1
150,553,186,123,100002.50748237377,0.1
148,589,188,121,99987.72728735114,0.1
144,564,195,133,99994.63820260037,0.1
137,527,183,122,99992.63302769352,0.1
141,532,180,124,100000.37664679044,0.1
144,537,180,125,100020.38827884317,0.1
154,595,198,139,99996.80581656797,0.1
148,550,186,128,100004.72606604744,0.1
150,592,195,140,100000.13532502264,0.1
147,545,188,121,99987.5824072444,0.1
148,552,196,120,99989.20061410844,0.1
148,560,193,129,100009.27939800326,0.1
140,535,176,131,99997.86232898217,0.1
149,544,185,123,99992.04096608267,0.1
146,541,186,128,100001.52905060675,0.1
143,562,193,128,99989.62687335523,0.1
150,542,185,116,100003.26716533676,0.1
145,542,183,129,99996.67248745347,0.1
148,565,190,120,100000.74113211704,0.1
148,578,194,122,99983.00485875488,0.1
150,542,182,117,100002.016564309,0.1
155,557,184,126,100014.85662980276,0.1
155,577,196,148,100011.61767942981,0.1
154,570,198,126,100000.94369622061,0.1
139,564,190,133,99994.73707849061,0.1
148,550,186,121,99996.40247666856,0.1
159,600,199,130,99989.48337156855,0.1
155,557,187,129,100001.70488993256,0.1
142,536,185,117,99987.79282066316,0.1
150,562,193,123,99988.12462905394,0.1
160,582,190,130,99998.56006382151,0.1
146,527,178,131,100005.1992731918,0.1
154,553,187,131,100006.584495884,0.1
149,548,186,132,99999.54533348406,0.1
142,547,188,131,100005.07610840752,0.1
145,535,181,118,100009.69125033855,0.1
148,560,191,131,99993.66291328693,0.1
143,547,182,122,99995.97919987592,0.1
145,573,195,122,99990.51842751949,0.1
146,570,199,132,99995.37217001221,0.1
143,543,183,129,100010.84026749972,0.1
150,560,193,115,99987.28521594038,0.1
146,543,184,124,100020.25311829447,0.1
141,549,187,129,99985.93664102012,0.1
149,550,188,125,100002.81052139748,0.1
146,560,196,126,100011.12263724113,0.1
140,538,183,130,100012.62825204256,0.1
147,538,178,135,99999.88628169561,0.1
139,517,173,123,100017.26629109822,0.1
150,542,180,130,99999.62322913377,0.1
153,573,196,138,100014.97081264353,0.1
145,545,193,124,100006.32307612256,0.1
150,550,189,113,100007.46544596329,0.1
144,554,187,128,99997.74389273068,0.1
143,555,196,118,100003.88814025649,0.1
147,542,185,122,100007.07293907984,0.1
143,546,191,118,100000.07700722221,0.1
142,530,182,113,99982.80608134242,0.1
140,552,202,126,99997.40805247656,0.1
143,549,193,119,99998.15917288962,0.1
146,534,177,131,99993.15858618014,0.1
152,539,182,127,100026.1400766097,0.1
151,576,196,132,99996.63938749622,0.1
149,537,179,128,99984.08629471382,0.1
152,561,196,127,100000.71430625996,0.1
148,553,187,129,99988.67232151538,0.1
144,565,185,118,99999.68799976836,0.1
154,575,195,122,100003.78724657909,0.1
150,602,190,131,99983.38857480162,0.1
144,538,182,117,99983.66482852412,0.1
145,605,192,131,100003.0882925792,0.1
151,538,182,123,100012.27735975577,0.1
153,577,193,124,99998.52822932367,0.1
153,605,202,128,99989.86320220947,0.1
150,544,181,130,100004.22375653949,0.1
143,558,190,124,99991.00694518092,0.1
138,563,197,128,99992.78986413233,0.1
146,571,192,129,100016.52279194356,0.1
140,570,188,120,100000.10118142393,0.1
149,546,184,132,100001.4742567268,0.1
147,539,182,112,100004.46398317811,0.1
140,555,187,125,100003.37877842542,0.1
155,530,170,129,99993.97379398203,0.1
150,568,190,129,100006.29671433788,0.1
136,523,181,112,99993.83441890156,0.1
150,570,189,133,100006.41794522756,0.1
153,570,193,132,99988.41583961489,0.1
144,550,185,131,100002.90399483104,0.1
148,552,185,134,99993.17633752523,0.1
149,568,196,142,100016.81414660957,0.1
148,563,193,119,99981.01601191034,0.1
143,538,180,118,99996.76535481973,0.1
143,546,179,120,99999.09576486828,0.1
160,553,173,126,100010.91604390775,0.1
150,540,180,125,100005.35137361471,0.1
150,559,187,125,100005.34017749949,0.1
150,556,190,130,99979.08666432256,0.1
153,550,182,119,100010.4732309453,0.1
150,544,183,118,100011.23540517894,0.1
141,538,186,125,100011.6181728602,0.1
158,552,182,131,100005.57108241208,0.1
151,543,177,125,99993.29200840996,0.1
155,574,195,132,99995.08570827881,0.1
152,585,191,118,99990.64531588106,0.1
150,577,185,122,100002.01906228632,0.1
143,577,200,123,100010.4297341272,0.1
144,557,193,126,100002.60692071506,0.1
137,507,177,121,99998.50320811543,0.1
153,563,192,129,100006.68521100463,0.1
149,543,177,115,100019.69333150618,0.1
153,577,194,120,99994.29554914916,0.1
145,547,183,120,100002.41659435234,0.1
139,550,183,116,100000.36544281126,0.1
152,580,195,121,99977.1546546234,0.1
155,589,202,120,100015.35389095453,0.1
148,548,187,129,100012.9146020008,0.1
148,560,193,121,100004.51323652072,0.1
145,554,190,127,100002.47659745514,0.1
147,573,192,130,100003.44429332537,0.1
141,555,189,127,100000.4896554834,0.1
141,502,169,122,99999.11127928073,0.1
153,568,193,128,99989.98402125377,0.1
145,571,195,132,100002.74637003182,0.1
151,582,200,130,99995.48791713305,0.1
146,529,178,122,100001.04875683661,0.1
142,558,185,121,100013.89588190462,0.1
152,561,191,117,99992.8239584111,0.1
143,579,192,133,99998.88186336332,0.1
147,569,193,125,99984.06297385275,0.1
156,575,194,131,100004.20005232914,0.1
145,525,178,124,100002.04213298297,0.1
145,551,188,122,99996.3504501177,0.1
149,550,186,126,99992.77329687103,0.1
141,541,183,125,100013.64637827914,0.1
145,537,179,123,100000.55338503383,0.1
147,552,189,130,99986.45349612086,0.1
148,563,195,129,100001.36536045917,0.1
149,560,190,129,99998.00648295794,0.1
153,595,198,138,100005.64675312676,0.1
136,528,183,108,99999.70544250074,0.1
147,563,185,127,100003.2804041786,0.1
157,553,178,131,99993.52104660707,0.1
148,580,201,129,100006.30310630312,0.1
150,560,195,127,100008.43368645763,0.1
145,553,181,129,100022.33486372864,0.1
147,560,188,117,99981.32918744656,0.1
148,581,200,129,99994.10562426096,0.1
153,580,196,134,100001.53997214668,0.1
155,577,185,127,99991.18724119644,0.1
141,558,195,122,100003.38310147946,0.1
152,583,197,127,99999.65769474076,0.1
135,558,193,120,99987.2186095974,0.1
145,559,188,127,100000.37180228053,0.1
